Date;Spread;Z-Score;Signal
2024-01-02;138.75485766597075;;
2024-01-03;136.04855636096255;;
2024-01-04;139.710766088162;;
2024-01-05;138.0543222670279;;
2024-01-08;139.73900047670946;;
2024-01-09;141.36457089608137;;
2024-01-10;142.06963566781147;;
2024-01-11;143.81808716774142;;
2024-01-12;148.78416590487615;;
2024-01-16;149.41351426077142;;
2024-01-17;149.10619187313995;;
2024-01-18;151.72305876429576;;
2024-01-19;158.3372164826081;;
2024-01-22;158.26327583297217;;
2024-01-23;159.1636647898186;;
2024-01-24;158.64605220793862;;
2024-01-25;181.78031576190125;;
2024-01-26;177.12070038430107;;
2024-01-29;175.83800755320908;;
2024-01-30;169.98558528665086;1.2093254431556792;
2024-01-31;164.897550043923;0.7661290335886766;
2024-02-01;170.410197798299;1.0556940391958702;
2024-02-02;170.03531424464737;0.9322784229634885;
2024-02-05;167.15472792457675;0.6422660074894824;
2024-02-06;167.68237031109254;0.6072263487189221;
2024-02-07;165.42226160595345;0.34598816182714415;
2024-02-08;168.7660610254477;0.5652859048258154;
2024-02-09;171.5678517734417;0.76046750875694;
2024-02-12;171.54895745753853;0.6823991104831367;
2024-02-13;171.63314401554828;0.6184348515599759;
2024-02-14;170.54706805622536;0.41123345306203524;
2024-02-15;172.45733777519206;0.6084544893361726;
2024-02-16;174.04262172225003;0.7781519853661144;
2024-02-20;168.69819539706953;-0.21513173584243225;
2024-02-21;162.93002191994657;-1.394512517000564;
2024-02-22;168.33968630458583;-0.5030474374910473;
2024-02-23;168.69682755452703;-0.34033847071137363;
2024-02-26;165.4293304899344;-1.2133215319802215;
2024-02-27;165.6646755482061;-1.0817306665229762;
2024-02-28;166.8294051409312;-0.6209843483111908;
2024-02-29;166.36588563388474;-0.8286826240368917;
2024-03-01;171.98188571734494;1.1005126948299022;
2024-03-04;181.20611595056926;2.953617865167464;SELL
2024-03-05;180.8897244455993;2.294560689758186;
2024-03-06;187.2322433165608;2.679308259040629;
2024-03-07;186.80256342013337;2.149067907638001;
2024-03-08;186.2589631288639;1.7758043902418439;
2024-03-11;180.55142818439276;0.931610730011632;
2024-03-12;190.63470562573264;1.9006478094497379;
2024-03-13;188.3456660761621;1.447880011804819;
2024-03-14;184.62090953605076;0.9432060843199227;
2024-03-15;177.50231980909922;0.14659250238796795;EXIT
2024-03-18;177.67794869670044;0.1460522527424595;
2024-03-19;179.48070144694958;0.28815294538502845;
2024-03-20;178.96132408212114;0.1525226054429334;
2024-03-21;174.27193634178298;-0.4511088821069757;
2024-03-22;173.79256292026008;-0.5560802395565124;
2024-03-25;170.1578432471785;-1.087655581911278;
2024-03-26;170.52914539226816;-1.123899343833771;
2024-03-27;171.09200463748215;-1.123778626383476;
2024-03-28;171.70385621161427;-1.1425900380333565;
2024-04-01;168.83425234892053;-1.5070094491165569;
2024-04-02;168.3458227503388;-1.4047257757955156;
2024-04-03;170.33965619902398;-1.024364710788279;
2024-04-04;166.53491238538965;-1.3890691047034476;
2024-04-05;167.25895811165157;-1.1748191221285396;
2024-04-08;168.32073039790424;-0.9387737498793325;
2024-04-09;168.12931563693797;-0.8745053071111896;
2024-04-10;164.23208615565295;-1.391664382690274;
2024-04-11;164.49993127264202;-1.3425436449682453;
2024-04-12;160.69657651058827;-1.9439194164725273;BUY
2024-04-15;159.47511798256514;-1.8941608676264794;
2024-04-16;164.2677783976955;-0.9198064695803024;
2024-04-17;162.92196779694706;-1.1162982684044045;
2024-04-18;161.63808102046343;-1.3496102775325831;
2024-04-19;161.4672480666548;-1.2796943795434763;
2024-04-22;161.78988563048836;-1.113909101957828;
2024-04-23;171.8482119629192;1.4166833113171604;
2024-04-24;175.75254612344253;2.0961780500338723;SELL
2024-04-25;151.40618934752803;-2.592754086004164;BUY
2024-04-26;149.0211275194513;-2.413403731935627;
2024-04-29;149.56901776568236;-1.9579400333609385;
2024-04-30;151.5428997015648;-1.4815538925925804;
2024-05-01;148.83267978296942;-1.6232998976507897;
2024-05-02;148.1707792015718;-1.5050634735430557;
2024-05-03;147.76040923673423;-1.3838828765469537;
2024-05-06;153.71417956467843;-0.6122851358792252;
2024-05-07;152.9360075976457;-0.6296083271905786;
2024-05-08;156.3229555636139;-0.16894473589406014;EXIT
2024-05-09;150.79114666334448;-0.7741981436994174;
2024-05-10;152.0554914997718;-0.5609386974289192;
2024-05-13;153.08458913538408;-0.3928980633210982;
2024-05-14;153.41898465083193;-0.2913558529527914;
2024-05-15;152.73575968782728;-0.320277197166465;
2024-05-16;155.3768975580493;0.06608463437917068;
2024-05-17;156.2092202750172;0.21606649387426874;
2024-05-20;158.21955430679907;0.5230961700269929;
2024-05-21;162.8743746674285;1.4077788092836556;
2024-05-22;163.7825716254224;2.3487845251526416;SELL
2024-05-23;159.0055169525649;1.1457025838250259;
2024-05-24;159.48302821794;1.1292104465932669;
2024-05-28;159.2685765386943;0.9797944465698837;
2024-05-29;156.3648464985655;0.29684606851257433;
2024-05-30;154.19352825652112;-0.25484232068201423;
2024-05-31;154.78968091908723;-0.2094597038916242;
2024-06-03;153.58878950653866;-0.6550059679966435;
2024-06-04;157.57459333902978;0.41734682591035355;
2024-06-05;159.6424578129285;0.9085097565350221;
2024-06-06;159.9384202562627;0.9189275436429389;
2024-06-07;163.98145287474625;1.8141653793686834;
2024-06-10;166.62779940254288;2.138156556259454;
2024-06-11;166.1018798431483;1.7553821970365333;
2024-06-12;166.18242655522528;1.5761403022226081;
2024-06-13;166.54391837060302;1.5009866075952532;
2024-06-14;166.3560607557433;1.3085630102864874;
2024-06-17;165.2671348655504;0.962452371157284;
2024-06-18;167.83491638268328;1.3702955276977222;
2024-06-20;172.2251966326515;1.9678968837851005;
2024-06-21;169.59717508573084;1.3420372829932339;
2024-06-24;174.56971034167276;1.9014671139014374;
2024-06-25;173.26389457479456;1.4877086521843677;
2024-06-26;170.42273700591755;0.9475964716257317;
2024-06-27;168.80660446510075;0.6231634380737446;
2024-06-28;169.73568357262303;0.6961874049967239;
2024-07-01;173.5772867817727;1.2635198273362442;
2024-07-02;177.1868902027465;1.8426243051155395;
2024-07-03;174.85276691501872;1.311001735593568;
2024-07-05;176.7552445145011;1.5877217444034715;
2024-07-08;179.96607919546835;2.074821182122851;
2024-07-09;179.4870954813594;1.7428019793668215;
2024-07-10;179.76022288833352;1.5846657913570203;
2024-07-11;177.28146826747607;0.9825078201991738;
2024-07-12;182.84982212838082;1.8455236062252878;
2024-07-15;180.781165124869;1.3076057159510421;
2024-07-16;184.45735861894383;1.7861396370457199;
2024-07-17;188.13608176188902;2.155140717723453;
2024-07-18;183.83896052297837;1.2661550704431257;
2024-07-19;182.68421848911606;0.9555349661771614;
2024-07-22;183.55758213862475;1.0162861932564105;
2024-07-23;184.5004293489672;1.0764479702079974;
2024-07-24;188.2242102469048;1.548565343121674;
2024-07-25;198.90537867235906;2.653944896419336;
2024-07-26;196.3595372505045;2.010701654915127;
2024-07-29;196.82578738097135;1.860866336568155;
2024-07-30;196.1238759548291;1.5769571160150406;
2024-07-31;195.779247512018;1.3675842700229255;
2024-08-01;196.12777214308446;1.28742338663272;
2024-08-02;198.00672689533116;1.3914312390817578;
2024-08-05;189.58640593577434;0.19755313058176766;EXIT
2024-08-06;195.14383776368973;0.8779909897030792;
2024-08-07;197.85620911800183;1.1471006533014994;
2024-08-08;206.31634949504553;2.073379874662436;SELL
2024-08-09;207.37862920026055;1.9061052607325493;
2024-08-12;206.55062366650958;1.6167382242967974;
2024-08-13;207.96718093688412;1.591004918252181;
2024-08-14;210.9023433231575;1.6945643037285225;
2024-08-15;211.11886826658753;1.5436371154847486;
2024-08-16;210.85573296818114;1.3926596699197682;
2024-08-19;212.9539222798019;1.510440032006813;
2024-08-20;215.30347926198988;1.6564380885437804;
2024-08-21;215.35035249230097;1.5214502248620865;
2024-08-22;213.59394905840253;1.1708082932445718;
2024-08-23;212.94732982533213;0.9875877694887579;
2024-08-26;214.25319691283192;1.036690562408203;
2024-08-27;215.4287067489022;1.0687976010007396;
2024-08-28;216.34479366314372;1.0747454408701758;
2024-08-29;215.88514594610285;0.9280055792683861;
2024-08-30;219.70159260200342;1.2894138214450621;
2024-09-03;222.66775672829743;1.6999473116453685;
2024-09-04;228.4998647715372;2.3717430318318167;
2024-09-05;227.39791251521706;2.0687208496743117;
2024-09-06;225.0570998740164;1.5151180167422011;
2024-09-09;228.07075129562847;1.7494264368774364;
2024-09-10;231.52624254736415;1.9753890688592832;
2024-09-11;239.4927906660352;2.487883349466207;
2024-09-12;240.48813590997446;2.1579988480042727;
2024-09-13;243.60334405646307;2.088954023592805;
2024-09-16;247.5504048247659;2.0807509343357022;
2024-09-17;243.405653222534;1.5140746141257808;
2024-09-18;244.17737659105512;1.406477691459017;
2024-09-19;239.16420848729118;0.8950819332883833;
2024-09-20;246.4632819565825;1.3559696322205836;
2024-09-23;250.31087422183163;1.508108542020648;
2024-09-24;248.9698469854199;1.2745877829899357;
2024-09-25;250.34728028224612;1.2717594938578618;
2024-09-26;252.70637305438828;1.353171287542072;
2024-09-27;248.7386792979932;0.9362153849803015;
2024-09-30;248.9823190229553;0.8885720034942064;
2024-10-01;245.01010597619967;0.40022332723147147;
2024-10-02;246.30455514375848;0.47320373057038;
2024-10-03;250.92359406804877;0.9577168943760802;
2024-10-04;255.80481371774005;1.5710359828276947;
2024-10-07;256.75325559592807;1.6999177628536377;
2024-10-08;261.6725740309883;2.3396631654995135;
2024-10-09;268.15654065683435;2.6627319443124207;
2024-10-10;266.74323644358697;2.079841457520478;
2024-10-11;266.5302397714974;1.7727227454500707;
2024-10-14;269.0281474900659;1.7806110388439897;
2024-10-15;266.23007986187037;1.3187139310092653;
2024-10-16;265.8043148734443;1.1495210558641122;
2024-10-17;262.4281228688276;0.709501530926972;
2024-10-18;261.3127947004808;0.5070388662329053;
2024-10-21;261.8469082057452;0.5080219928435608;
2024-10-22;268.36211667447833;1.18133587288819;
2024-10-23;271.6074140758589;1.4069872549482538;
2024-10-24;250.04495031392298;-1.1170813429401487;
2024-10-25;244.3376243093959;-1.6898423974705883;
2024-10-28;238.10009451593862;-2.104275419343509;BUY
2024-10-29;234.64709917129528;-2.1831091447064286;
2024-10-30;228.84115887319496;-2.298165656032208;
2024-10-31;232.08793065159063;-1.792391739722801;
2024-11-01;233.4232231486181;-1.5075124403004068;
2024-11-04;231.04854030526462;-1.4830720624207077;
2024-11-05;231.79432740628567;-1.2847955319053497;
2024-11-06;227.72575837399938;-1.3709588389726965;
2024-11-07;231.6113939694951;-1.0290566762259241;
2024-11-08;232.98645599632943;-0.8562782511248672;
2024-11-11;232.6337952022596;-0.793468618349892;
2024-11-12;233.99691690143212;-0.6314811068772993;
2024-11-13;235.05290165796126;-0.4887611298409703;
2024-11-14;235.42861339392488;-0.390408916635304;
2024-11-15;228.9243083742295;-0.7784206487662509;
2024-11-18;233.55849320955386;-0.34980948277608204;
2024-11-19;238.32181458319505;0.20517719358072192;
2024-11-20;242.96920335861088;1.4564972443534268;
2024-11-21;253.83499360620567;3.0592174338149727;SELL
2024-11-22;253.60359335579813;2.531471163279857;
2024-11-25;257.55898712880844;2.4285858091277674;
