Date;Spread;Z-Score;Signal
2024-01-02;267.33982567223643;;
2024-01-03;268.6439295761614;;
2024-01-04;271.6924895037949;;
2024-01-05;274.0739579496751;;
2024-01-08;278.45007426376094;;
2024-01-09;278.2790346627263;;
2024-01-10;295.271789784445;;
2024-01-11;304.5080252725298;;
2024-01-12;299.37827577128496;;
2024-01-16;318.6502825571138;;
2024-01-17;318.1602714388092;;
2024-01-18;328.180049212994;;
2024-01-19;319.80235963931625;;
2024-01-22;326.1971932969524;;
2024-01-23;318.25570685791513;;
2024-01-24;318.56795040485304;;
2024-01-25;318.94736298012333;;
2024-01-26;329.92865308533226;;
2024-01-29;328.8487355694852;;
2024-01-30;343.98151536969306;1.5923808125201515;
2024-01-31;341.50468863986515;1.3628454161198633;
2024-02-01;352.76125190453195;1.6651479840623733;
2024-02-02;364.9909746307253;1.938348779034544;SELL
2024-02-05;363.69660809451125;1.718298240711633;
2024-02-06;370.1704471476802;1.8029369331085308;
2024-02-07;368.91982405836404;1.6407619480525675;
2024-02-08;379.4326904179987;1.859485658873871;
2024-02-09;375.16854218633705;1.5042136904347674;
2024-02-12;363.09967758173525;0.9185600834860095;
2024-02-13;368.1893251046295;1.0363655992525382;
2024-02-14;373.5770062867342;1.1560812960050448;
2024-02-15;380.71149088726736;1.3186519065675342;
2024-02-16;386.0941671887284;1.3996879026863618;
2024-02-20;387.1613671574143;1.3025775576199115;
2024-02-21;394.05758792134725;1.461643277579469;
2024-02-22;418.6626596937266;2.1951181260787873;
2024-02-23;446.6333035925399;2.6831622930502803;
2024-02-26;456.6630559147359;2.4567055111744733;
2024-02-27;462.3211674867533;2.219784372038635;
2024-02-28;523.6869106397317;2.861732770548775;
2024-02-29;536.5310719571089;2.4746890075134322;
2024-03-01;546.202520698938;2.179182725592791;
2024-03-04;557.2332069943753;1.982669627220903;
2024-03-05;556.0193724252646;1.7059069967196105;
2024-03-06;559.5087971386375;1.5443611250294331;
2024-03-07;557.0270385623403;1.351050167623569;
2024-03-08;553.6035509221789;1.1770226949502514;
2024-03-11;531.7258052382399;0.8143825474844819;
2024-03-12;552.117702594134;0.9782347913761832;
2024-03-13;555.5431619967263;0.9328588396819026;
2024-03-14;574.7461209186871;1.0951121761776998;
2024-03-15;581.8394736806006;1.1019058821056456;
2024-03-18;584.5467585875122;1.061363827189767;
2024-03-19;596.6712000637343;1.1883206826543358;
2024-03-20;590.2593412603319;1.046055432043195;
2024-03-21;616.2613050938004;1.5217789367542522;
2024-03-22;620.401362985628;1.5485174009441032;
2024-03-25;616.2508681359334;1.4273478075561046;
2024-03-26;628.3265246442985;1.8136856972552728;
2024-03-27;608.9770617331613;1.094309239166381;
2024-03-28;603.7058499663477;0.8320758709951654;
2024-04-01;610.5906813776019;0.9691470964009588;
2024-04-02;625.4013360801972;1.3273376927347806;
