Date;Spread;Z-Score;Signal
2024-01-02;-3622.222622706884;;
2024-01-03;-3405.011438217559;;
2024-01-04;-3451.6363101375373;;
2024-01-05;-3505.8388950681465;;
2024-01-08;-3448.3688828439017;;
2024-01-09;-3398.952464187657;;
2024-01-10;-3392.351549449061;;
2024-01-11;-3380.8206425323497;;
2024-01-12;-3534.8682017379742;;
2024-01-16;-3533.3903747011063;;
2024-01-17;-3591.4610737335597;;
2024-01-18;-3568.560068679294;;
2024-01-19;-3393.2690107925882;;
2024-01-22;-3426.8233030614037;;
2024-01-23;-3317.6668738199915;;
2024-01-24;-3197.8451448305987;;
2024-01-25;-3301.4930363100675;;
2024-01-26;-3293.779884982867;;
2024-01-29;-3519.618928083074;;
2024-01-30;-3629.3922988604127;-1.5654265491921677;
2024-01-31;-3646.928147090367;-1.6748071951762615;
2024-02-01;-3716.3300266488422;-1.90614165656161;BUY
2024-02-02;-3779.9984280610743;-1.9961861237259964;
2024-02-05;-3539.64840774992;-0.3902892623807742;
2024-02-06;-3594.92475247912;-0.6983547787044933;
2024-02-07;-3655.468310067571;-0.9911707431075354;
2024-02-08;-3766.6276393739054;-1.5013560120967164;
2024-02-09;-3727.263708835869;-1.1373779502391999;
2024-02-12;-3741.9498636493336;-1.1219527833279135;
2024-02-13;-3709.166902845599;-0.8642501725375115;
2024-02-14;-3863.2651848213945;-1.5449216318372538;
2024-02-15;-3921.1088512317474;-1.6231781325723005;
2024-02-16;-3862.2346574903486;-1.202982025574255;
2024-02-20;-3958.3674035144095;-1.4721532174132625;
2024-02-21;-4030.9903316023383;-1.6170507545901702;
2024-02-22;-4167.06321316254;-2.043855618727009;
2024-02-23;-4298.784911486328;-2.2869120486101875;
2024-02-26;-4360.417696216632;-2.2543060547556144;
2024-02-27;-4480.146930337093;-2.267267646025599;
2024-02-28;-4584.8457384572075;-2.1789567050174807;
2024-02-29;-4683.957502506662;-2.081461886743603;
2024-03-01;-4824.929801132196;-2.0688051836517136;
2024-03-04;-5040.059744039449;-2.149610800893756;
2024-03-05;-5084.316807108642;-1.9329344264024562;
2024-03-06;-5222.568015340808;-1.9121439725265323;
2024-03-07;-5492.381932583417;-2.05779425957694;
2024-03-08;-5304.709814462727;-1.5245437168619183;
2024-03-11;-5226.5976568716615;-1.2550889784071602;
2024-03-12;-5285.492903584847;-1.2290155634620972;
2024-03-13;-5164.964333924526;-0.933381176373891;
2024-03-14;-5040.210093716437;-0.633440428544298;
2024-03-15;-5044.609990297115;-0.5662896344756767;
2024-03-18;-5027.229780933518;-0.45590862815872746;
2024-03-19;-4989.982225467962;-0.2927322780354737;
2024-03-20;-5047.741184595973;-0.34955144441239794;
2024-03-21;-5495.782939281259;-1.4759911778892953;
2024-03-22;-5323.167975854357;-0.9155490729201478;
2024-03-25;-5343.257319428957;-0.9317232295063401;
