Date;Spread;Z-Score;Signal
2024-01-02;-292.1624974567749;;
2024-01-03;-279.1272105256354;;
2024-01-04;-284.42597507582275;;
2024-01-05;-291.6250842033219;;
2024-01-08;-301.3990221995118;;
2024-01-09;-308.84975916361543;;
2024-01-10;-311.5194661443785;;
2024-01-11;-324.320503323867;;
2024-01-12;-314.594205233078;;
2024-01-16;-320.4332044829084;;
2024-01-17;-310.6937618834504;;
2024-01-18;-326.315646051813;;
2024-01-19;-333.15118613328355;;
2024-01-22;-328.17668360683354;;
2024-01-23;-317.09739918059677;;
2024-01-24;-310.41630908996797;;
2024-01-25;-329.10014711282963;;
2024-01-26;-332.40715120709115;;
2024-01-29;-328.53516032682217;;
2024-01-30;-326.79938725146985;-0.808340691377497;
2024-01-31;-304.37235395109406;0.6216315397418254;
2024-02-01;-370.8934644294038;-2.8662176367922134;BUY
2024-02-02;-397.80585007919456;-3.09012136022437;
2024-02-05;-399.751943270257;-2.5113559149051876;
2024-02-06;-395.63900435863286;-1.9957229532157283;
2024-02-07;-404.189938670163;-1.9268108729176094;
2024-02-08;-411.802874009903;-1.8411190947297957;
2024-02-09;-423.58670471586254;-1.842029334875612;
2024-02-12;-422.70543530330747;-1.5957519640107847;
2024-02-13;-413.0096332866922;-1.228065028200922;
2024-02-14;-422.7086241618874;-1.3035286138017694;
2024-02-15;-421.1975290419898;-1.1437947965567565;
2024-02-16;-429.69039608888147;-1.1974865499898761;
2024-02-20;-426.67220454087044;-1.023994787720032;
2024-02-21;-423.04773874494845;-0.8580415384015264;
2024-02-22;-427.57654776567824;-0.8805823730694835;
2024-02-23;-422.3658422538316;-0.6788204895922071;
2024-02-26;-435.50409807158644;-0.923132968060289;
2024-02-27;-435.01106807944916;-0.8428073978806856;
2024-02-28;-427.62008358857554;-0.5688057029336538;
2024-02-29;-438.8268906037856;-1.2824215332748976;
2024-03-01;-446.65492397060143;-1.82955058398166;
2024-03-04;-439.6801594153957;-1.227258531895654;
2024-03-05;-421.26403947969607;0.26223269578697206;
2024-03-06;-437.6041106490725;-1.068468048302236;
2024-03-07;-463.36114492212914;-2.830235580029714;
2024-03-08;-452.1340700651343;-1.687194524422532;
2024-03-11;-452.579613765118;-1.5170071449665126;
2024-03-12;-453.61053159836035;-1.4174991117064668;
2024-03-13;-462.8694690453116;-1.8615926974805301;
2024-03-14;-465.40614771527237;-1.7710683416335644;
2024-03-15;-469.699890148751;-1.7938277416686566;
2024-03-18;-470.9320007103828;-1.6332460257926915;
2024-03-19;-482.34361141057;-1.962783294485665;
2024-03-20;-488.62203746209457;-1.9741654462504092;
2024-03-21;-516.1623882774148;-2.5870414535338684;
2024-03-22;-512.7958312641487;-2.0740264424883716;
2024-03-25;-506.16173573256367;-1.5963316382046056;
2024-03-26;-513.1658783501605;-1.6233018948901166;
2024-03-27;-521.332186504814;-1.6844984112328938;
2024-03-28;-511.80623324465057;-1.2314019303148822;
2024-04-01;-509.0711480585188;-1.0316458405040367;
2024-04-02;-503.16298316722725;-0.7556619086042229;
2024-04-03;-532.5247416578834;-1.6292295309124971;
2024-04-04;-528.4375763825024;-1.3709302928157023;
2024-04-05;-550.0960450412059;-1.8535192129311482;
2024-04-08;-553.9217036605205;-1.7547055376853515;
2024-04-09;-541.5263882623334;-1.238153695392022;
2024-04-10;-540.2079538307503;-1.1064664571447436;
2024-04-11;-543.4294770172102;-1.1262181278336916;
2024-04-12;-536.2548550140757;-0.787618565608113;
2024-04-15;-521.3897743350684;-0.09916385334413495;EXIT
2024-04-16;-531.8762525693479;-0.49655010887822915;
2024-04-17;-530.0462468502486;-0.3186434866284719;
2024-04-18;-522.3334849061907;0.2656156847212669;
2024-04-19;-506.8910651472105;1.233545608319245;
2024-04-22;-511.0853201684648;0.9496572827030106;
2024-04-23;-530.3257020204109;-0.22933108390457307;
2024-04-24;-534.746052970411;-0.4645846133164301;
2024-04-25;-504.42622042330356;1.4822859211045762;
2024-04-26;-516.9107704317106;0.6958913847442885;
2024-04-29;-524.7487926848842;0.2389786428757738;
2024-04-30;-514.5908022197518;1.0381904263873334;
2024-05-01;-517.1234710202209;0.7846018924235698;
2024-05-02;-479.3912635667822;2.6186202040432316;SELL
2024-05-03;-483.6910441602961;2.0321604671712237;
2024-05-06;-521.7919057174797;-0.06605686742716096;EXIT
2024-05-07;-510.09558638302076;0.5317254185183119;
2024-05-08;-509.83237233347234;0.47559045025477464;
2024-05-09;-525.0221763768693;-0.5533810425373915;
2024-05-10;-523.5037337649403;-0.5161572033881556;
2024-05-13;-505.2347338996317;0.6773651620306793;
2024-05-14;-503.78291897015333;0.6967554383368876;
2024-05-15;-507.7375199021325;0.35502606084456934;
2024-05-16;-477.2879331477769;2.1029008914640204;SELL
2024-05-17;-493.5615364329316;0.9999385204041714;
2024-05-20;-504.71903840723417;0.2902281002103211;
2024-05-21;-530.1150574132439;-1.2773836289584377;
2024-05-22;-529.036355530301;-1.261521597116135;
2024-05-23;-489.4891670503266;1.1551247079397926;
2024-05-24;-499.31949608668526;0.5006550533714417;
2024-05-28;-501.3945463084642;0.3112202411073957;
2024-05-29;-503.6196043399749;0.1374965808509661;EXIT
2024-05-30;-495.74144375842104;0.572424447674622;
2024-05-31;-496.5175191636845;0.6177783837357401;
2024-06-03;-467.6472301195995;2.2815825924169078;SELL
2024-06-04;-468.43909316936686;1.9074394363448306;
2024-06-05;-494.4929969424819;0.38766561804998584;
2024-06-06;-472.7302518777899;1.4371797775421034;
2024-06-07;-476.00816426669746;1.1488903138029412;
2024-06-10;-496.0878882998243;-0.025578218555771547;EXIT
2024-06-11;-494.02103203645504;0.06256048877573607;
2024-06-12;-520.5867111228661;-1.3783423130835846;
2024-06-13;-525.1652506164273;-1.5014736952219163;
2024-06-14;-464.81378265963986;1.5874072027147512;
2024-06-17;-473.6002960211008;1.0582382682717855;
2024-06-18;-471.5821490551276;1.0490268318896854;
2024-06-20;-465.8885932536524;1.2268674556401047;
2024-06-21;-453.7899230448752;1.6970996154174793;
2024-06-24;-467.44304591097534;0.9115047530684013;
2024-06-25;-463.1534914707497;1.020814768580415;
2024-06-26;-458.31706854139077;1.1373228574196177;
2024-06-27;-462.5252523672243;0.8413997718093849;
2024-06-28;-457.19568351589487;1.0007767107353172;
2024-07-01;-450.4249182156708;1.2007176247141125;
2024-07-02;-469.6290003804388;0.2750821390934184;
2024-07-03;-475.7495346709246;-0.004348223778345141;
2024-07-05;-460.01222647113184;0.685400185812839;
2024-07-08;-473.52381150978624;0.022255226897776308;
2024-07-09;-478.55234057154485;-0.21879968775342148;
2024-07-10;-504.1878409410439;-1.4221719064192497;
2024-07-11;-501.9341322934;-1.267325857505244;
2024-07-12;-520.0381982338414;-2.123555292077628;BUY
2024-07-15;-517.3981068415316;-2.1084338770353273;
2024-07-16;-550.8825588380781;-2.7307742963702983;
2024-07-17;-522.8340459894239;-1.478233290053741;
2024-07-18;-501.46123396951134;-0.6594034332040283;
2024-07-19;-496.57998758643953;-0.43533420683349333;
2024-07-22;-511.11691539643925;-0.8591048366312811;
2024-07-23;-522.3034185555896;-1.13529080200743;
2024-07-24;-476.3399426707015;0.5066487187129215;
2024-07-25;-520.4018452168544;-0.9646879774663579;
2024-07-26;-526.4660036107341;-1.0716549937051558;
2024-07-29;-506.26667325052335;-0.26711709459203137;
2024-07-30;-501.93801126351127;-0.002446891585152035;EXIT
2024-07-31;-521.1883870292338;-0.7446629182922114;
2024-08-01;-465.7213676669511;1.6453287561433685;
2024-08-02;-442.5388062438799;2.400475333156758;SELL
2024-08-05;-430.34821852688424;2.4014825872018006;
2024-08-06;-446.00479053670006;1.6909228813723507;
2024-08-07;-438.54378452157516;1.6766286713561278;
2024-08-08;-557.6697546540565;-1.5933285184856032;
2024-08-09;-571.5832270381477;-1.7479562869763476;
2024-08-12;-569.2992799446923;-1.5248423499255805;
2024-08-13;-576.4561580424161;-1.5944323345772513;
2024-08-14;-579.7880489964568;-1.507331217603873;
2024-08-15;-601.0648942845446;-1.6969333732995344;
2024-08-16;-580.8369893328145;-1.1805965063338602;
2024-08-19;-583.1399014496492;-1.1162528794420534;
2024-08-20;-571.8043468070475;-0.8509963072202846;
2024-08-21;-582.9249370492757;-0.9468695150987637;
2024-08-22;-590.7247371661473;-0.9938972703388645;
2024-08-23;-597.8761609486057;-1.023908120353501;
2024-08-26;-588.5883236964811;-0.793953745480701;
2024-08-27;-577.6799226481672;-0.5554775371832302;
