Date;Spread;Z-Score;Signal
2024-01-02;71.42303161731007;;
2024-01-03;71.50375682921297;;
2024-01-04;70.60290432927405;;
2024-01-05;70.89403304967082;;
2024-01-08;71.78629683045314;;
2024-01-09;72.51251479468866;;
2024-01-10;73.45298705534636;;
2024-01-11;73.76247607293857;;
2024-01-12;73.12081956293497;;
2024-01-16;73.19414413984606;;
2024-01-17;73.35287085632059;;
2024-01-18;72.79278498870094;;
2024-01-19;72.3580227525121;;
2024-01-22;72.60981810745561;;
2024-01-23;72.3689370571818;;
2024-01-24;70.66624693236705;;
2024-01-25;72.75580771054464;;
2024-01-26;72.57314823604966;;
2024-01-29;73.40308265920865;;
2024-01-30;72.89979904592126;0.5222181963468616;
2024-01-31;71.61709516381302;-0.8411121381566394;
2024-02-01;73.07354248345897;0.6275784126079087;
2024-02-02;71.88158701975762;-0.807640809234436;
2024-02-05;70.98282412290045;-1.9138051059188266;BUY
2024-02-06;70.99494167763572;-1.7328000592714539;
2024-02-07;69.20863697503995;-2.736019606372178;
2024-02-08;69.82486018080769;-1.8796198746626478;
2024-02-09;69.85029348504354;-1.6454066095870703;
2024-02-12;72.0243700497684;0.0812712167759294;EXIT
2024-02-13;71.16730640611124;-0.5276219892646965;
2024-02-14;71.28727364809806;-0.36168079819385573;
2024-02-15;71.91736073769759;0.21002276434361264;
2024-02-16;72.11512857877582;0.39274299268941076;
2024-02-20;72.78632617485975;0.9588530425249517;
2024-02-21;72.58744672923604;0.7734059232092796;
2024-02-22;72.82094231041883;0.8800470511272519;
2024-02-23;72.92389992908109;0.9542481486773519;
2024-02-26;73.24634656643856;1.1667429464193728;
2024-02-27;73.22179930506817;1.1652612561317544;
2024-02-28;73.37607022056345;1.2459260990660177;
2024-02-29;73.31345759614298;1.0893248559268525;
2024-03-01;72.998592315093;0.8466112474331219;
2024-03-04;73.43697199159173;1.0933066404355822;
2024-03-05;74.24482920236665;1.5077212046921413;
2024-03-06;73.86414710726879;1.1106284480160928;
2024-03-07;75.28220688996676;1.9789418514923445;SELL
2024-03-08;75.94443774147689;2.1980280924170144;
2024-03-11;77.53009421116874;2.750786732415998;
2024-03-12;77.13467713372623;2.071833721952822;
2024-03-13;77.91893251288279;2.1326123462886906;
2024-03-14;77.68131430132817;1.767047828426727;
2024-03-15;79.55736487878835;2.2371258970739474;
2024-03-18;79.5524609129351;1.9134056180643602;
2024-03-19;80.21711831579515;1.8713661369302947;
2024-03-20;78.7235064946781;1.1713100538471568;
2024-03-21;79.0106859920677;1.1567198111458046;
2024-03-22;79.21159854728425;1.116280782301599;
2024-03-25;79.82744702608548;1.219215063458897;
2024-03-26;78.91380028452518;0.789445382359795;
2024-03-27;79.36619260324326;0.8773863406387056;
2024-03-28;79.22708685797092;0.7433960535359669;
2024-04-01;79.305196626962;0.7090288233235513;
2024-04-02;80.4554841439764;1.1892798309606791;
2024-04-03;80.31316251160881;1.0553131898170032;
2024-04-04;79.4800400466574;0.5317245946771463;
2024-04-05;79.482455520841;0.46766223327324963;
2024-04-08;78.53879064952336;-0.5787274558488129;
2024-04-09;79.3377184142898;0.20620329815118804;
2024-04-10;79.61668890877822;0.4673321752819139;
2024-04-11;79.97224831623876;0.9064538081558141;
2024-04-12;78.24343850290022;-2.0502094213059237;BUY
2024-04-15;76.32103619468349;-3.272821436219525;
2024-04-16;74.5499115180607;-3.2332769355709248;
2024-04-17;74.86233508185994;-2.3807679933468195;
2024-04-18;75.2512110139582;-1.8354961829410081;
2024-04-19;75.64905904163587;-1.4349594833189074;
2024-04-22;75.98018490619897;-1.1401511481432047;
2024-04-23;75.57503796983629;-1.2083267237760886;
2024-04-24;75.00879820770407;-1.3288577753753401;
2024-04-25;73.96418042957004;-1.5938019976326758;
2024-04-26;73.68104188838718;-1.5147059127771014;
2024-04-29;74.91275937734143;-0.9015383771808879;
2024-04-30;67.48167575732688;-2.9047125083165066;
2024-05-01;67.17747177225549;-2.408417745390244;
2024-05-02;67.9487766602471;-1.87855874376632;
2024-05-03;68.00328475269522;-1.6401474370212232;
2024-05-06;67.2987594141773;-1.595722702983312;
2024-05-07;68.58086468986997;-1.1719837590430808;
2024-05-08;68.49789220891819;-1.0898635481201866;
2024-05-09;69.15202976069767;-0.8540348586312551;
2024-05-10;69.40912475301145;-0.7089323990682822;
2024-05-13;68.98043352646494;-0.7455419103277454;
2024-05-14;68.16529291917011;-0.8848232964803711;
2024-05-15;66.79359528797998;-1.1501807520814242;
2024-05-16;67.43060893644909;-0.8797168504494529;
2024-05-17;66.29324061223222;-1.1056385523748382;
2024-05-20;64.74263205192204;-1.4472371410601352;
2024-05-21;64.74665294200312;-1.3527110858099705;
2024-05-22;63.861558617258005;-1.5371639437047144;
2024-05-23;63.05120152749635;-1.6761925732785117;
2024-05-24;62.772978184408466;-1.6659800610157658;
2024-05-28;62.06846423320763;-2.0012379565671887;
2024-05-29;62.20998070751404;-1.6810769588664463;
2024-05-30;62.317454538473676;-1.450966433348175;
2024-05-31;64.20571999809073;-0.6592846628028299;
2024-06-03;62.51682065101918;-1.1743337251355592;
2024-06-04;61.93593567679647;-1.2475909629118012;
2024-06-05;61.36727032988016;-1.307801853156318;
2024-06-06;61.793577380610465;-1.0492789810133507;
2024-06-07;61.22567610738359;-1.1563545917098412;
2024-06-10;61.225235329694726;-1.087262780922361;
2024-06-11;60.094519050054494;-1.4721097029592263;
2024-06-12;60.19394324936369;-1.3609617151722204;
2024-06-13;59.52627226048297;-1.5473341180196922;
2024-06-14;58.59499800427201;-1.9102039280332117;
2024-06-17;59.44549939619781;-1.400989454888277;
2024-06-18;59.586923509780384;-1.2165125821059979;
2024-06-20;60.01366363364098;-0.8931102872404312;
2024-06-21;60.361910907331506;-0.5935303730163388;
2024-06-24;60.87339029889662;-0.1747696484560147;EXIT
2024-06-25;60.4900581934212;-0.3820984723597488;
2024-06-26;59.99458147645323;-0.6776460742777539;
2024-06-27;59.91284649612079;-0.6628074688729417;
2024-06-28;60.129694242958706;-0.42892542251128335;
2024-07-01;59.95723179645404;-0.5217035523748857;
2024-07-02;59.875486705521055;-0.5379469998686399;
2024-07-03;59.9518724548237;-0.36772607273733926;
2024-07-05;59.15851200744098;-1.2912930644678708;
2024-07-08;59.41253162080551;-0.9096550298042637;
2024-07-09;59.06701034929459;-1.3518506140914408;
2024-07-10;59.67649572545656;-0.26510599794063316;
2024-07-11;60.56757881694343;1.3260037470833284;
2024-07-12;60.647231972909786;1.3693878500432473;
2024-07-15;60.76378376551056;1.3966950804645204;
2024-07-16;62.10754924651677;2.8773294155485725;SELL
2024-07-17;63.71975125297567;3.2388875440017073;
2024-07-18;62.534903061313926;1.80858320582483;
2024-07-19;61.661651770249904;0.9543723569766379;
2024-07-22;61.836038448849145;1.011066044102233;
2024-07-23;62.280883603024776;1.2634211693829744;
2024-07-24;62.920332312131606;1.558411814614928;
2024-07-25;63.86400168538235;1.906631011120609;
2024-07-26;64.15370971086779;1.8003216236271486;
2024-07-29;62.62895290816735;0.7859352095947967;
2024-07-30;62.68414955449019;0.7399119572180223;
2024-07-31;62.221898676905916;0.3940329394713399;
2024-08-01;62.22356468993372;0.332813811326377;
2024-08-02;62.39470923837056;0.365930897315733;
2024-08-05;60.3557622078262;-1.1406563148946738;
2024-08-06;63.86522676564592;1.3592987064455124;
2024-08-07;61.604691392870116;-0.575368899285738;
2024-08-08;62.76431132645413;0.3810164810044718;
2024-08-09;62.90873451703314;0.4419395392044916;
2024-08-12;61.81914639673835;-0.777503270402558;
2024-08-13;62.911282705740184;0.3778764260930205;
2024-08-14;62.254680971765055;-0.2756569118979959;
2024-08-15;63.5664611697027;1.1310092306815716;
2024-08-16;63.58501203300687;1.041204077643387;
2024-08-19;64.01798830872603;1.3558289999810813;
2024-08-20;63.590985065573776;0.8189031985965939;
2024-08-21;63.05419747556291;0.2437239522263644;
2024-08-22;63.43268131209049;0.6808828946000758;
2024-08-23;63.62298551454316;0.9495674655261107;
2024-08-26;63.625969735789546;0.8783383751424222;
2024-08-27;63.25890847950319;0.44206934841695517;
2024-08-28;63.193692301750644;0.32118584067289496;
2024-08-29;63.505546801113645;0.5979564158550208;
2024-08-30;64.41273808653357;1.4224249419075436;
2024-09-03;68.20419443710519;3.602908824280232;
2024-09-04;66.79035470080314;2.1057406957752773;
2024-09-05;66.83227236495321;1.856003422846723;
2024-09-06;66.84769295713194;1.6270027335280708;
2024-09-09;67.03259273391204;1.5264866738359852;
2024-09-10;65.64718224268967;0.6802009349635981;
2024-09-11;64.54412856609964;-0.004068290284476506;EXIT
2024-09-12;64.89312176557866;0.1310055665507482;
