Date;Spread;Z-Score;Signal
2024-01-02;322.95478153449557;;
2024-01-03;316.32823434346716;;
2024-01-04;316.79983329664617;;
2024-01-05;314.0828401007555;;
2024-01-08;319.63347849515804;;
2024-01-09;325.2434471958327;;
2024-01-10;327.07949137559365;;
2024-01-11;345.4750422355693;;
2024-01-12;354.66534665114693;;
2024-01-16;351.8612492717188;;
2024-01-17;341.2693980447845;;
2024-01-18;343.65497003053054;;
2024-01-19;346.10101483168097;;
2024-01-22;351.58045481345596;;
2024-01-23;355.92736256450775;;
2024-01-24;348.8023309643447;;
2024-01-25;349.3108862366589;;
2024-01-26;352.3610005550417;;
2024-01-29;359.70102147840726;;
2024-01-30;355.96088111494834;1.0245691705169908;
2024-01-31;350.04144753762193;0.57334382480088;
2024-02-01;343.9802499713469;0.09256863398910437;
2024-02-02;348.98255862494455;0.3684938163425134;
2024-02-05;344.3330513081979;-0.13842071819694643;
2024-02-06;354.5417111291997;0.7983974966321303;
2024-02-07;362.77918550750223;1.7367602383201253;
2024-02-08;362.7862565040743;1.8557636903070758;SELL
2024-02-09;367.7635211861703;2.1767420751283026;
2024-02-12;369.5865192547326;2.046723190937629;
2024-02-13;362.76129186216826;1.0959253490499;
2024-02-14;375.5207806483548;2.2053942972681635;
2024-02-15;382.8876066894051;2.412302860849562;
2024-02-16;375.5559465168257;1.5249191693678459;
2024-02-20;375.628833527031;1.3632904683164295;
2024-02-21;370.32180544702186;0.8257279162913325;
2024-02-22;377.62742653761234;1.3019530124404213;
2024-02-23;378.8724238055603;1.2654090857819187;
2024-02-26;382.5828156966766;1.4007446150273635;
2024-02-27;379.8884400551576;1.073597427446262;
2024-02-28;386.4382943665664;1.4074350976061922;
2024-02-29;382.55706287995554;1.016302553004551;
2024-03-01;369.4825025448798;-0.09124678366620334;EXIT
2024-03-04;375.77404846468164;0.36977742054448975;
2024-03-05;367.60412566163427;-0.649603398834228;
2024-03-06;370.82735749750304;-0.4218210180458309;
2024-03-07;378.38634475784113;0.5535560205590792;
2024-03-08;383.357171126108;1.1971037204839234;
2024-03-11;386.36893823257515;1.4887708076134292;
2024-03-12;393.6231207222609;2.1491782223428877;SELL
2024-03-13;405.3526504380992;2.888506164278284;
2024-03-14;402.23840508979004;2.0893660986978926;
2024-03-15;390.3636695662401;0.851915622072354;
2024-03-18;392.95561376153245;1.0012442728579822;
2024-03-19;398.1850057672252;1.3396162406352974;
2024-03-20;398.1437571323393;1.2092418887463334;
2024-03-21;400.4115990615103;1.2698021812082874;
2024-03-22;397.6375439152029;0.9271067725873822;
2024-03-25;396.0444449473171;0.7202023766953236;
2024-03-26;400.45893215961956;1.0000163150773316;
2024-03-27;397.79844930963213;0.7134064265169163;
2024-03-28;395.8137884571721;0.49037807048571513;
2024-04-01;390.8463581936806;-0.024528048006960533;EXIT
2024-04-02;362.24690532238134;-2.3316151880177545;BUY
2024-04-03;364.2654857016514;-2.0903357963525857;
2024-04-04;361.61634806822667;-2.1140249928323076;
2024-04-05;359.80737701393855;-1.9715462232031364;
2024-04-08;361.029359632785;-1.6729826121718554;
2024-04-09;362.76181383205255;-1.406873839666408;
2024-04-10;353.3534706737407;-1.6981486502547054;
2024-04-11;353.7363763086714;-1.4927678190129154;
2024-04-12;346.14399045201617;-1.660451572470268;
2024-04-15;338.12025764541005;-1.7719202876435507;
2024-04-16;335.19372326221;-1.6592535242689572;
2024-04-17;334.65382384754474;-1.493811366171314;
2024-04-18;336.59399495911515;-1.2733522555838912;
2024-04-19;337.3992960910998;-1.1296645373111776;
2024-04-22;338.012625492486;-1.007122940925964;
2024-04-23;341.1372106546943;-0.7912062498123918;
2024-04-24;338.96569010573614;-0.8232868060107972;
2024-04-25;333.4204302262913;-1.0488048332505049;
2024-04-26;334.92787242256134;-0.9444822536118668;
2024-04-29;337.1595860823924;-0.7987585947632545;
2024-04-30;333.9391261900228;-0.9770367939565938;
2024-05-01;336.7390416037807;-0.6577278190954737;
2024-05-02;338.9607761115415;-0.37137048337122613;
2024-05-03;341.17514183011343;-0.05553125554907446;EXIT
2024-05-06;339.2246936078245;-0.17637183079761742;
2024-05-07;344.75584987959934;0.8794640102233157;
2024-05-08;338.1902584501635;-0.15276489710937252;
2024-05-09;342.942740869145;1.318066046126756;
2024-05-10;341.8813987277609;1.2109732447112846;
2024-05-13;341.4865130360461;0.9984627923679851;
2024-05-14;342.41727893784076;1.166365366711818;
2024-05-15;355.51552966797067;3.2861703321273033;SELL
2024-05-16;349.06156357864893;1.6835606495493907;
2024-05-17;351.4857676931478;1.8354798971263027;
2024-05-20;348.2811074501943;1.1457941879940623;
2024-05-21;348.0118810085469;1.0111839501212065;
2024-05-22;340.60643024212345;-0.23433042490295133;
2024-05-23;336.8704013366046;-0.9202687080538873;
2024-05-24;333.79924604525553;-1.4229910002731585;
2024-05-28;330.5162980329379;-1.7849376887086055;
2024-05-29;327.87008003053467;-1.9914295922631835;BUY
2024-05-30;314.0570831946104;-2.8721515309164096;
2024-05-31;281.95930494958134;-3.4807157434390406;
2024-06-03;276.8363457110374;-2.7489801579755775;
2024-06-04;293.8390988850439;-1.6804652268566225;
2024-06-05;295.9685084503912;-1.40807351690629;
2024-06-06;304.3862574893308;-0.9624981108252173;
2024-06-07;300.7246994881035;-1.0074000682572724;
2024-06-10;302.9602144864498;-0.8327112852322183;
2024-06-11;308.09237110174786;-0.5641843056121467;
2024-06-12;306.934431393997;-0.5450695708120138;
2024-06-13;301.09493814708725;-0.7027522171708248;
2024-06-14;298.5315632378607;-0.7306151429119282;
2024-06-17;290.01131980094044;-1.0167293456903639;
2024-06-18;286.6384782553907;-1.083206067306941;
2024-06-20;296.7461285866156;-0.5198712151466333;
2024-06-21;300.2905599584756;-0.24482453952624375;
2024-06-24;308.12969373266384;0.3434865745759474;
2024-06-25;306.56477226679334;0.3753619862251942;
2024-06-26;302.72132693805213;0.22088494124200625;
2024-06-27;304.0314720728426;0.5351739709347272;
2024-06-28;298.5305164256114;0.03244436578395871;EXIT
2024-07-01;294.714414575716;-0.5332836879540361;
2024-07-02;296.4882745162082;-0.5722198000811461;
2024-07-03;292.8146979095716;-1.1734180118033832;
2024-07-05;297.2334570989648;-0.44643813738002136;
2024-07-08;293.22101014368593;-1.0152215529054998;
2024-07-09;292.9716916893061;-0.9675911972768834;
2024-07-10;291.49610724695555;-1.0896607811158083;
