Date;Close price
2023-01-03;47.71571731567383
2023-01-04;48.421024322509766
2023-01-05;47.46329116821289
2023-01-06;48.658592224121094
2023-01-09;48.85905838012695
2023-01-10;49.08920669555664
2023-01-11;49.749961853027344
2023-01-12;49.80192947387695
2023-01-13;50.06178283691406
2023-01-17;49.9875373840332
2023-01-18;49.25253677368164
2023-01-19;48.34678268432617
2023-01-20;48.5917854309082
2023-01-23;49.64602279663086
2023-01-24;49.920719146728516
2023-01-25;49.56435012817383
2023-01-26;49.68314743041992
2023-01-27;49.749961853027344
2023-01-30;49.170867919921875
2023-01-31;50.50724411010742
2023-02-01;48.90359878540039
2023-02-02;50.34390640258789
2023-02-03;51.28678894042969
2023-02-06;51.182838439941406
2023-02-07;51.47239303588867
2023-02-08;51.301639556884766
2023-02-09;50.64829635620117
2023-02-10;50.58148193359375
2023-02-13;51.36103057861328
2023-02-14;51.24223709106445
2023-02-15;51.628299713134766
2023-02-16;51.004669189453125
2023-02-17;51.494667053222656
2023-02-21;49.71284103393555
2023-02-22;49.09663009643555
2023-02-23;49.86957550048828
2023-02-24;49.802677154541016
2023-02-27;49.51282501220703
2023-02-28;49.54255294799805
2023-03-01;49.63174057006836
2023-03-02;50.30806350708008
2023-03-03;50.64994430541992
2023-03-06;50.45670700073242
2023-03-07;49.921600341796875
2023-03-08;49.906734466552734
2023-03-09;49.16352081298828
2023-03-10;47.87776184082031
2023-03-13;47.535884857177734
2023-03-14;49.215538024902344
2023-03-15;47.8480339050293
2023-03-16;48.69530487060547
2023-03-17;47.51359176635742
2023-03-20;48.62840270996094
2023-03-21;49.007442474365234
2023-03-22;48.36827850341797
2023-03-23;47.95951843261719
2023-03-24;48.50206756591797
2023-03-27;49.01486587524414
2023-03-28;49.25270080566406
2023-03-29;49.99592590332031
2023-03-30;50.04793930053711
2023-03-31;50.66480255126953
2023-04-03;50.38981628417969
2023-04-04;48.69530487060547
2023-04-05;48.093299865722656
2023-04-06;47.833168029785156
2023-04-10;48.29395294189453
2023-04-11;48.34598922729492
2023-04-12;49.66889572143555
2023-04-13;49.9661865234375
2023-04-14;49.921600341796875
2023-04-17;50.04051208496094
2023-04-18;49.92902374267578
2023-04-19;49.44594192504883
2023-04-20;49.28242874145508
2023-04-21;49.6391716003418
2023-04-24;49.698631286621094
2023-04-25;48.546653747558594
2023-04-26;46.86698913574219
2023-04-27;47.2683219909668
2023-04-28;46.889278411865234
2023-05-01;47.4764289855957
2023-05-02;47.4615592956543
2023-05-03;47.565608978271484
2023-05-04;47.37237548828125
2023-05-05;48.10072326660156
2023-05-08;48.160179138183594
2023-05-09;47.95951843261719
2023-05-10;47.97438430786133
2023-05-11;47.66966247558594
2023-05-12;47.94466018676758
2023-05-15;48.80677795410156
2023-05-16;47.94466018676758
2023-05-17;48.39057922363281
2023-05-18;48.97028350830078
2023-05-19;48.829071044921875
2023-05-22;49.36418533325195
2023-05-23;48.331119537353516
2023-05-24;47.41697311401367
2023-05-25;48.451171875
2023-05-26;50.460052490234375
2023-05-30;50.02850341796875
2023-05-31;48.44373321533203
2023-06-01;48.71157455444336
2023-06-02;50.050838470458984
2023-06-05;49.76810836791992
