Date;Close price
2023-01-03;12.060684204101562
2023-01-04;12.283080101013184
2023-01-05;12.197545051574707
2023-01-06;12.48836898803711
2023-01-09;12.325846672058105
2023-01-10;12.377168655395508
2023-01-11;12.462705612182617
2023-01-12;12.531135559082031
2023-01-13;12.471259117126465
2023-01-17;12.402831077575684
2023-01-18;12.035021781921387
2023-01-19;11.992256164550781
2023-01-20;12.06923770904541
2023-01-23;12.608119010925293
2023-01-24;12.556797981262207
2023-01-25;12.61667251586914
2023-01-26;12.7620849609375
2023-01-27;12.839067459106445
2023-01-30;12.693655967712402
2023-01-31;12.975926399230957
2023-02-01;13.018694877624512
2023-02-02;13.258199691772461
2023-02-03;13.21543025970459
2023-02-06;13.138447761535645
2023-02-07;13.318074226379395
2023-02-08;13.20687484741211
2023-02-09;13.052909851074219
2023-02-10;13.027250289916992
2023-02-13;13.155556678771973
2023-02-14;13.129895210266113
2023-02-15;13.1812162399292
2023-02-16;13.121339797973633
2023-02-17;13.172660827636719
2023-02-21;12.85617446899414
2023-02-22;12.77064037322998
2023-02-23;12.90749740600586
2023-02-24;13.078572273254395
2023-02-27;13.095680236816406
2023-02-28;13.104230880737305
2023-03-01;13.087126731872559
2023-03-02;12.804852485656738
2023-03-03;13.018694877624512
2023-03-06;12.984481811523438
2023-03-07;12.360063552856445
2023-03-08;12.351509094238281
2023-03-09;11.752751350402832
2023-03-10;11.436266899108887
2023-03-13;9.511688232421875
2023-03-14;9.451813697814941
2023-03-15;9.280738830566406
2023-03-16;9.520242691040039
2023-03-17;8.969412803649902
2023-03-20;9.229647636413574
2023-03-21;9.750115394592285
2023-03-22;9.246994972229004
2023-03-23;9.264345169067383
2023-03-24;9.351088523864746
2023-03-27;9.646021842956543
2023-03-28;9.646021842956543
2023-03-29;9.836860656738281
2023-03-30;9.663372039794922
2023-03-31;9.71541690826416
2023-04-03;9.68939208984375
2023-04-04;9.524579048156738
2023-04-05;9.576626777648926
2023-04-06;9.706742286682129
2023-04-10;9.802164077758789
2023-04-11;9.888907432556152
2023-04-12;9.819510459899902
2023-04-13;9.828186988830566
2023-04-14;9.897579193115234
2023-04-17;10.157814979553223
2023-04-18;10.062398910522461
2023-04-19;10.270585060119629
2023-04-20;10.088420867919922
2023-04-21;9.923604965209961
2023-04-24;9.71541690826416
2023-04-25;9.489883422851562
2023-04-26;9.394461631774902
2023-04-27;9.672043800354004
2023-04-28;9.71541690826416
2023-05-01;9.533254623413086
2023-05-02;8.934713363647461
2023-05-03;8.73520278930664
2023-05-04;8.18871021270752
2023-05-05;8.544363021850586
2023-05-08;8.457618713378906
2023-05-09;8.500990867614746
2023-05-10;8.31015396118164
2023-05-11;8.049917221069336
2023-05-12;8.049917221069336
2023-05-15;8.292803764343262
2023-05-16;8.223405838012695
2023-05-17;8.709177017211914
2023-05-18;8.873991966247559
2023-05-19;8.821946144104004
2023-05-22;9.13422679901123
2023-05-23;9.13422679901123
2023-05-24;8.986760139465332
2023-05-25;9.03880786895752
2023-05-26;9.1255521774292
2023-05-30;9.22097396850586
2023-05-31;8.943389892578125
2023-06-01;9.073509216308594
2023-06-02;9.44650936126709
2023-06-05;9.342415809631348
2023-06-06;9.776138305664062
2023-06-07;9.906256675720215
2023-06-08;9.71541690826416
2023-06-09;9.498556137084961
2023-06-12;9.507230758666992
2023-06-13;9.750115394592285
2023-06-14;9.394461631774902
2023-06-15;9.583672523498535
2023-06-16;9.610072135925293
2023-06-20;9.434064865112305
2023-06-21;9.36366081237793
2023-06-22;9.073246955871582
2023-06-23;8.985241889953613
2023-06-26;9.108448028564453
2023-06-27;9.275654792785645
2023-06-28;9.284456253051758
2023-06-29;9.495667457580566
2023-06-30;9.486865997314453
2023-07-03;9.627673149108887
2023-07-05;9.495667457580566
2023-07-06;9.390061378479004
2023-07-07;9.583672523498535
2023-07-10;9.539669036865234
2023-07-11;9.706877708435059
2023-07-12;9.812481880187988
2023-07-13;9.979689598083496
2023-07-14;9.900486946105957
2023-07-17;10.032492637634277
2023-07-18;10.252503395080566
2023-07-19;10.454916000366211
2023-07-20;10.437313079833984
2023-07-21;10.36690902709961
2023-07-24;10.65732479095459
2023-07-25;10.534119606018066
2023-07-26;10.710127830505371
2023-07-27;10.560521125793457
2023-07-28;10.710127830505371
2023-07-31;10.771730422973633
2023-08-01;10.771730422973633
2023-08-02;10.613322257995605
2023-08-03;10.74532699584961
2023-08-04;10.727725982666016
2023-08-07;10.798130989074707
2023-08-08;10.560521125793457
2023-08-09;10.472512245178223
2023-08-10;10.525318145751953
2023-08-11;10.560521125793457
2023-08-14;10.296507835388184
2023-08-15;9.944490432739258
2023-08-16;9.9708890914917
2023-08-17;9.89168643951416
2023-08-18;9.803682327270508
2023-08-21;9.803682327270508
2023-08-22;9.372461318969727
2023-08-23;9.583672523498535
2023-08-24;9.636474609375
2023-08-25;9.548468589782715
2023-08-28;9.698077201843262
2023-08-29;9.803682327270508
2023-08-30;9.680477142333984
2023-08-31;9.759679794311523
2023-09-01;9.874086380004883
2023-09-05;9.821283340454102
2023-09-06;9.610072135925293
