Date;Spread;Z-Score;Signal;Px;Py;Portfolio Value
2024-01-02;-1589.7152602407518;;;486.6099853515625;33.14925765991211;2500.0
2024-01-03;-1544.101206659304;;;473.8200073242187;33.11447525024414;2500.0
2024-01-04;-1527.7594440036344;;;468.9200134277344;32.85359191894531;2500.0
2024-01-05;-1534.9957617743305;;;471.1199951171875;32.99272537231445;2500.0
2024-01-08;-1576.134875491564;;;482.9599914550781;33.262306213378906;2500.0
2024-01-09;-1582.4559578078567;;;485.05999755859375;33.5231819152832;2500.0
2024-01-10;-1570.231730526639;;;480.9100036621094;32.949249267578125;2500.0
2024-01-11;-1578.3373976790224;;;482.8299865722656;32.67967224121094;2500.0
2024-01-12;-1575.2550729430186;;;482.0799865722656;32.76663589477539;2500.0
2024-01-16;-1553.810318816498;;;476.010009765625;32.70576095581055;2500.0
2024-01-17;-1541.4623440488265;;;472.760009765625;32.8622932434082;2500.0
2024-01-18;-1554.3741091607887;;;475.5;32.18400573730469;2500.0
2024-01-19;-1543.6094250665894;;;472.5700073242187;32.244873046875;2500.0
2024-01-22;-1560.379957709976;;;476.8999938964844;31.96659469604492;2500.0
2024-01-23;-1569.5635731417383;;;479.8999938964844;32.30574417114258;2500.0
2024-01-24;-1566.833463453972;;;478.7699890136719;32.01877212524414;2500.0
2024-01-25;-1616.795781332704;;;493.2200012207031;32.40140151977539;2500.0
2024-01-26;-1618.3190407469094;;;493.5899963378906;32.35791778564453;2500.0
2024-01-29;-1669.456122893325;;;507.989990234375;32.444889068603516;2500.0
2024-01-30;-1671.9810090494202;-2.373991004902224;BUY;508.739990234375;32.47966766357422;2497.5
2024-01-31;-1648.914509012269;-1.5992485343311609;;502.0499877929687;32.288360595703125;2492.0549366390137
2024-02-01;-1651.666938225498;-1.4719958739521652;;503.5199890136719;32.83620071411133;2481.57167876553
2024-02-02;-1658.582599385574;-1.4591217879435685;;505.3299865722656;32.74055099487305;2486.448715323272
2024-02-05;-1649.73725478381;-1.1477270037305094;;502.3800048828125;32.36661911010742;2490.7343616366375
2024-02-06;-1648.4171191585258;-1.0149647132948063;;502.0;32.35791778564453;2490.3750723522135
2024-02-07;-1694.7315318161122;-1.7379579939936227;;514.0399780273438;31.653541564941406;2524.389786360585
2024-02-08;-1712.633384782387;-1.795760144479502;;519.1199951171875;31.714414596557617;2530.4732607413343
2024-02-09;-1727.18604261441;-1.7713809917208847;;522.6300048828125;31.279613494873047;2545.687976923787
2024-02-12;-1734.3297090839444;-1.648112825356259;;525.0599975585938;31.61875915527344;2541.4390085097552
2024-02-13;-1756.7185534561272;-1.7482156672669873;;531.0599975585938;31.41875457763672;2554.9027709489887
2024-02-14;-1748.5653804419244;-1.4713225737113031;;526.5900268554688;29.705625534057617;2587.8714992574305
2024-02-15;-1757.1144134174713;-1.445738016734538;;529.8800048828125;30.41001319885254;2576.4564094622374
2024-02-16;-1765.660830315574;-1.4505026818693882;;532.0900268554688;30.2708740234375;2582.927405296151
2024-02-20;-1795.3607524710012;-1.7235661058939855;;541.2899780273438;30.975255966186523;2580.225110176501
2024-02-21;-1783.3477166001285;-1.4209863501699664;;538.7899780273438;31.64484214782715;2561.0778721937377
2024-02-22;-1802.1286548119424;-1.610724045112637;;544.0599975585938;31.662233352661133;2568.4455088839322
2024-02-23;-1824.033177127433;-1.7526731079082487;;549.780029296875;31.349178314208984;2584.1070235158822
2024-02-26;-1847.7970879588077;-1.8850408514583;;556.3200073242188;31.27091407775879;2595.555686847364
2024-02-27;-1866.6503265883507;-1.8635958665262335;;561.4099731445312;31.13178443908691;2606.2721634657314
2024-02-28;-1859.6331940344623;-1.5532472325514262;;559.1599731445312;30.90568733215332;2608.176036674293
2024-02-29;-1822.732822831751;-0.9517436058836478;;548.5599975585938;30.679588317871097;2597.770165410075
2024-03-01;-1828.411972373411;-0.9422971389762635;;549.97998046875;30.549150466918945;2602.87553608129
2024-03-04;-1816.4591138293056;-0.6899835345239028;;546.5399780273438;30.470884323120117;2599.611452059196
2024-03-05;-1826.5511228167425;-0.7799302797142421;;549.4600219726562;30.549150466918945;2602.108997418012
2024-03-06;-1821.5235695458575;-0.6380907241730797;;548.2999877929688;30.740459442138672;2595.9812534797493
2024-03-07;-1823.4075117544191;-0.6051261334320416;;548.3200073242188;30.344661712646484;2605.1502784134473
2024-03-08;-1793.0494652970551;0.1710405860469093;EXIT;540.219970703125;30.643709182739254;2586.214738432378
2024-03-11;-1822.3332850089512;-0.4705108503520199;;548.5599975585938;30.766845703125;2586.214738432378
2024-03-12;-1848.9514117116348;-1.110804156705803;;555.5700073242188;30.4326114654541;2586.214738432378
2024-03-13;-1890.783627546043;-2.0122444084153317;BUY;567.1799926757812;30.371044158935547;2583.6285236939457
