Date;Spread;Z-Score;Signal;Px;Py;Portfolio Value
2024-01-02;928.0713407149962;;;15.902233123779297;212.2311248779297;2500.0
2024-01-03;911.5692749469116;;;16.005558013916016;208.7604217529297;2500.0
2024-01-04;922.9259996148452;;;15.967985153198242;211.17527770996097;2500.0
2024-01-05;922.0256145383988;;;16.12766456604004;211.10679626464844;2500.0
2024-01-08;942.263482063741;;;16.644275665283203;215.8680725097656;2500.0
2024-01-09;953.0344558758768;;;15.16019344329834;217.0216827392578;2500.0
2024-01-10;961.171459548401;;;15.432588577270508;218.98680114746097;2500.0
2024-01-11;955.1537816711792;;;15.376229286193848;217.6473693847656;2500.0
2024-01-12;960.3408328540396;;;14.925368309020996;218.40997314453125;2500.0
2024-01-16;952.6519709532656;;;14.38058090209961;216.3275451660156;2500.0
2024-01-17;942.7204134037224;;;14.126970291137695;213.9909210205078;2500.0
2024-01-18;950.2168198397428;;;14.051827430725098;215.54542541503903;2500.0
2024-01-19;953.1732289827272;;;14.436936378479004;216.4839630126953;2500.0
2024-01-22;946.5049057861344;;;14.55904483795166;215.14454650878903;2500.0
2024-01-23;931.6061177540782;;;14.55904483795166;211.93783569335935;2500.0
2024-01-24;921.9488846456766;;;14.803261756896973;210.05093383789065;2500.0
2024-01-25;929.7134875927948;;;14.953548431396484;211.8400726318359;2500.0
2024-01-26;927.3074549587252;;;14.87840461730957;211.26324462890625;2500.0
2024-01-29;930.169899789808;;;14.840834617614746;211.849853515625;2500.0
2024-01-30;936.584371322418;-0.162170456295997;;14.925368309020996;213.2967987060547;2500.0
2024-01-31;942.182178784076;0.1746740808748805;;14.361793518066406;214.05935668945312;2500.0
2024-02-01;963.1099116993012;1.520606149568116;;14.427545547485352;218.61529541015625;2500.0
2024-02-02;956.4883597471472;0.946288431121282;;14.474509239196776;217.2269744873047;2500.0
2024-02-05;946.5316191220018;0.1133233927571463;;14.35240077972412;214.98812866210935;2500.0
2024-02-06;973.8766783619564;1.967826899375165;SELL;14.35240077972412;220.87368774414065;2497.5
2024-02-07;973.7179599097444;1.7286435712067023;;14.333614349365234;220.8247833251953;2498.3156448074783
2024-02-08;947.4134160220594;0.0233486530030439;EXIT;14.55904483795166;215.340087890625;2467.9412584397387
2024-02-09;965.6967853406538;1.1931935878950597;;14.540257453918455;219.26052856445312;2467.9412584397387
2024-02-12;968.2949051246436;1.299757300978588;;14.662367820739746;219.91555786132812;2467.9412584397387
2024-02-13;967.688561966279;1.1688730842352353;;14.305435180664062;219.50494384765625;2467.9412584397387
