Date;Spread;Z-Score;Signal;Px;Py;Portfolio Value
2024-01-02;66.63905513711319;;;81.85697937011719;78.93988037109375;2500.0
2024-01-03;60.88185155248374;;;83.11673736572266;78.85456848144531;2500.0
2024-01-04;62.47201555701781;;;81.69595336914062;78.01094818115234;2500.0
2024-01-05;66.38615552194727;;;81.26023864746094;78.40904998779297;2500.0
2024-01-08;72.87954034851009;;;79.8962631225586;78.55123901367188;2500.0
2024-01-09;64.40292854522721;;;79.18586730957031;76.3521499633789;2500.0
2024-01-10;73.89905220061473;;;79.3847885131836;78.33323669433594;2500.0
2024-01-11;76.46283943752968;;;78.83541870117188;78.38062286376953;2500.0
2024-01-12;74.35350343608422;;;79.3942642211914;78.42800903320312;2500.0
2024-01-16;78.46754298651996;;;78.17237854003906;78.22895812988281;2500.0
2024-01-17;84.10494438464633;;;77.18728637695312;78.51332092285156;2500.0
2024-01-18;83.56842335828088;;;78.22919464111328;79.2526626586914;2500.0
2024-01-19;87.72604658564131;;;78.13447570800781;79.97306823730469;2500.0
2024-01-22;83.09659287056746;;;79.3847885131836;80.09629821777344;2500.0
2024-01-23;86.10535563494409;;;78.83541870117188;80.2289810180664;2500.0
2024-01-24;84.89008270348569;;;79.5457992553711;80.57023620605469;2500.0
2024-01-25;76.31789077048734;;;81.44967651367188;80.46597290039062;2500.0
2024-01-26;75.11947511345261;;;82.22638702392578;80.86407470703125;2500.0
2024-01-29;72.87718562867957;;;81.91381072998047;80.18159484863281;2500.0
2024-01-30;74.25601362330411;-0.1222869073145918;;82.9236831665039;81.26219177246094;2500.0
2024-01-31;75.73874655250188;0.0049074812135256;;80.94205474853516;79.94464111328125;2500.0
2024-02-01;31.14819774755335;-3.493869707306595;BUY;81.9709701538086;72.22883605957031;2497.5
2024-02-02;34.45506127154198;-2.552616039391828;;81.91381072998047;72.81652069091797;2490.87469520678
2024-02-05;33.67920972112415;-2.159860478753379;;81.523193359375;72.35205841064453;2492.123530568163
2024-02-06;33.98548473742699;-1.8322008527339857;;82.14246368408203;72.91133117675781;2491.982293569648
2024-02-07;40.095840142464056;-1.3756173944597718;;82.93321228027344;74.72178649902344;2480.41815096452
2024-02-08;33.12079646396052;-1.5157993490434394;;83.74301147460938;74.03932189941406;2494.913957407148
2024-02-09;36.96821475716587;-1.2039142336791444;;82.97132110595703;74.15306091308594;2486.6722864075873
2024-02-12;32.64806646104665;-1.2528651559619834;;84.32417297363281;74.41846466064453;2496.2944501705924
2024-02-13;30.704147033825336;-1.2003792774072397;;84.2574691772461;73.9919204711914;2500.113230160408
2024-02-14;35.35853482810995;-0.9108390130236964;;84.16220092773438;74.8071060180664;2490.7769524166815
2024-02-15;21.73397883442675;-1.3304038860502143;;88.85905456542969;75.99195861816406;2521.4480815724646
2024-02-16;3.083689377781411;-1.8368401174015376;;92.3554916381836;75.24312591552734;2561.214641997523
2024-02-20;4.916152206436379;-1.5732302717661886;;91.80291748046876;75.14773559570312;2557.149321268912
2024-02-21;2.8455005447696067;-1.4996100726295043;;92.86042785644533;75.6056137084961;2562.0706450117714
2024-02-22;1.2107074775462934;-1.434008286619142;;93.70834350585938;75.97762298583984;2565.9658980834993
2024-02-23;10.335882766490784;-0.9838562906094568;;92.44123077392578;76.70259094238281;2546.8445239615567
2024-02-26;4.673482385563602;-1.1260948680306413;;92.94615936279295;76.02531433105469;2558.4970218908093
2024-02-27;9.13965888266722;-0.8619913223732404;;92.4888687133789;76.51179504394531;2549.2615517242575
2024-02-28;9.5958132072667;-0.7903952197427093;;92.79373931884766;76.84566497802734;2548.58419652982
2024-02-29;7.116995740338666;-0.9505351389605252;;93.59400939941406;77.01737213134766;2554.1233826802345
2024-03-01;1.1551719785103955;-1.2236205521496717;;94.64198303222656;76.72164916992188;2566.782589935123
2024-03-04;-8.907106966933895;-1.663083506022016;;96.21394348144533;76.06346130371094;2587.9997707709945
2024-03-05;-9.62944743962288;-1.515008261286158;;97.6715850830078;77.10322570800781;2590.5400154001804
2024-03-06;-10.121853695821414;-1.3858735342944652;;99.3578872680664;78.37189483642578;2592.795538617911
2024-03-07;-11.242526334106572;-1.3374146360284316;;99.7770767211914;78.49591064453125;2595.343207772158
2024-03-08;-8.522614622890671;-1.066925542836087;;98.9196319580078;78.32420349121094;2589.2808972536604
2024-03-11;-6.341215514608166;-0.857519621791104;;99.65322875976562;79.3353271484375;2585.4938315221157
2024-03-12;-11.302295008986562;-1.1250806307607977;;100.5583038330078;79.11592864990234;2596.0530492707157
2024-03-13;-10.517775935733368;-1.0062466822855616;;101.3871612548828;79.93628692626953;2595.1184219737006
2024-03-14;-8.52879224448867;-0.8543698451740971;;100.64404296875;79.71688079833984;2590.597440922853
2024-03-15;-5.873494882346961;-0.5087866638595825;;100.95844268798828;80.4800033569336;2585.5500578895812
2024-03-18;-10.860527284580996;-1.0304288940959438;;102.28269958496094;80.5944595336914;2596.477978593255
2024-03-19;-18.63735921291118;-1.7293477407798337;;103.94993591308594;80.45137786865234;2613.218203795764
2024-03-20;-15.33196575547305;-1.209037636580713;;103.92135620117188;81.06188201904297;2606.617441151306
2024-03-21;-22.88659001054083;-1.7722488525038114;;105.76009368896484;81.10002136230469;2623.045091892415
2024-03-22;-26.72424647664667;-1.9213425413385103;;105.6552963256836;80.27967834472656;2630.604406627799
2024-03-25;-26.341961606573363;-1.661951181668232;;106.33171081542967;80.89971160888672;2630.355098148485
