pair;w_x;w_y
('IQV', 'JKHY');-3.4875304896391786;4.4875304896391786
('IQV', 'SYF');8.403955358218697;-7.403955358218697
('IQV', 'COHR');2.1470537468603403;-1.1470537468603401
('IQV', 'HON');-2.7263418328126265;3.7263418328126265
('IQV', 'WY');-8.307588654761076;9.307588654761076
('IQV', 'KIM');-20.026032973479982;21.026032973479982
('IQV', 'NUE');11.261400125727052;-10.261400125727052
('IQV', 'SWK');4.7126865453739875;-3.7126865453739875
('IQV', 'CI');-0.8154597213240716;1.8154597213240717
('IQV', 'DOW');-3.4769944606291534;4.476994460629153
('IQV', 'BALL');-3.824888101547768;4.824888101547768
('IQV', 'JNJ');-0.3861679494058894;1.3861679494058894
('IQV', 'DOV');-17.271544184017177;18.271544184017177
('ESS', 'ADI');7.66097451976979;-6.66097451976979
('ESS', 'GNRC');2.027364044425837;-1.027364044425837
('ESS', 'LOW');-61.316701434723036;62.316701434723036
('ESS', 'ALLE');12.047355334904159;-11.047355334904159
('ESS', 'KMI');-1.6673979682444633;2.667397968244463
('ESS', 'ED');-0.5635984339546216;1.5635984339546216
('ESS', 'ADSK');3.3154077188897753;-2.3154077188897753
('ESS', 'INVH');19.33778790071777;-18.33778790071777
('ESS', 'AME');-4.581375610123535;5.581375610123535
('ESS', 'DD');-28.509123872495813;29.509123872495813
('ESS', 'CCL');1.983433171625836;-0.9834331716258361
('ESS', 'DE');-6.548801086927403;7.548801086927403
('ESS', 'NXPI');3.293849112523252;-2.293849112523252
('ESS', 'ZTS');-11.740285563162839;12.740285563162839
('ESS', 'MRVL');1.8110218971689367;-0.8110218971689366
('ESS', 'XOM');-1.0136973459254983;2.013697345925498
('ESS', 'HOOD');2.7172022514993137;-1.7172022514993137
('ESS', 'ITW');-13.162422550781871;14.162422550781871
('ESS', 'PM');-1.066604013882748;2.066604013882748
('ESS', 'MPWR');2.100051902429691;-1.1000519024296909
('ESS', 'SW');-0.6172638314093185;1.6172638314093184
('ESS', 'JBHT');-9.298269537150214;10.298269537150214
('ESS', 'TSLA');1.964478399189993;-0.9644783991899931
('ESS', 'NDSN');136.51439899577704;-135.51439899577704
('ESS', 'TEL');11.682980227034946;-10.682980227034946
('ESS', 'DAL');13.821630256510888;-12.821630256510888
('ESS', 'NCLH');2.3497205654959545;-1.3497205654959548
('ESS', 'HON');-4.71217823511936;5.71217823511936
('ESS', 'OTIS');-5.4190916758160785;6.4190916758160785
('ESS', 'WY');157.84525080620702;-156.84525080620702
('ESS', 'NUE');5.212401086051859;-4.212401086051859
('ESS', 'SWK');3.319068940633754;-2.319068940633754
('ESS', 'CI');-1.026145138387014;2.026145138387014
('ESS', 'JNJ');-0.4579611973977341;1.457961197397734
('WBD', 'ADBE');-7.599325835174072;8.59932583517407
('WBD', 'SMCI');12.650884997798455;-11.650884997798455
('WBD', 'CPRT');-1.258540929432599;2.258540929432599
('WBD', 'TDG');-0.9301501843988943;1.9301501843988944
('WBD', 'ULTA');-0.3541769941671995;1.3541769941671995
('WBD', 'ARE');-3.134821816732695;4.134821816732695
('WBD', 'TSN');-0.4386162826478981;1.438616282647898
('WBD', 'NOW');-4.2481110233438075;5.2481110233438075
('WBD', 'LLY');-0.30255001549820704;1.302550015498207
('WBD', 'CASY');-0.2671132220039339;1.2671132220039338
('WBD', 'BKNG');-1.164963997545917;2.1649639975459167
('WBD', 'ZBRA');-8.36072301125782;9.36072301125782
('WBD', 'XEL');-0.38283457881488675;1.3828345788148868
('WBD', 'APO');-3.9425034241853716;4.942503424185372
('WBD', 'ACGL');-0.44682805121029245;1.4468280512102925
('WBD', 'FAST');-0.9168571435610048;1.916857143561005
('WBD', 'TJX');-0.5232733966044042;1.5232733966044043
('WBD', 'SNA');-0.8531529239833212;1.8531529239833213
('WBD', 'BR');-0.7325996431585958;1.732599643158596
('WBD', 'D');-0.48513500400255677;1.4851350040025566
('WBD', 'KHC');-0.2569507252383416;1.2569507252383416
('WBD', 'ETR');-0.5287101017666556;1.5287101017666556
('WBD', 'EBAY');-1.7446358347775244;2.7446358347775246
('WBD', 'ODFL');-2.3416572225700585;3.3416572225700585
('WBD', 'PSKY');-140.4838892997504;141.4838892997504
('WBD', 'AMZN');-4.486295707426494;5.486295707426494
('WBD', 'EG');-0.36132963525945044;1.3613296352594504
('WBD', 'PNR');-2.6194026690995176;3.6194026690995176
('WBD', 'GLW');-0.9442057392650174;1.9442057392650174
('WBD', 'APTV');-2.27785285001536;3.27785285001536
('WBD', 'WELL');-1.0026690968646361;2.002669096864636
('WBD', 'TXN');-1.980572321768611;2.980572321768611
('WBD', 'VRSK');-0.5422636130260022;1.5422636130260021
('WBD', 'SJM');-0.11629165416349613;1.1162916541634962
('WBD', 'TMO');-0.9014273538740376;1.9014273538740376
('WBD', 'CCI');-1.2468241060002982;2.246824106000298
('WBD', 'MMM');-1.6782633861041452;2.678263386104145
('WBD', 'MOS');-1.3477911817191701;2.34779118171917
('WBD', 'ED');-0.26376035483387933;1.2637603548338792
('WBD', 'ES');-0.6355806603264692;1.635580660326469
('WBD', 'FIX');-1.7815864328617221;2.7815864328617224
('WBD', 'INVH');-1.568083900094576;2.568083900094576
('WBD', 'RVTY');-0.8591544253814631;1.8591544253814631
('WBD', 'PYPL');-5.313244854621297;6.313244854621297
('WBD', 'NEE');-0.5987854057857983;1.5987854057857982
('WBD', 'UPS');-1.4273327553606319;2.4273327553606316
('WBD', 'EME');-0.9436634460672497;1.9436634460672497
('WBD', 'MSFT');-1.6796389974470216;2.6796389974470216
('WBD', 'WEC');-0.38994857220959217;1.3899485722095921
('WBD', 'UBER');-2.863466289628182;3.863466289628182
('WBD', 'CMG');-0.7192970737471679;1.7192970737471678
('WBD', 'AWK');-0.7224185633192641;1.7224185633192641
('WBD', 'AMAT');-6.019043230363683;7.019043230363683
('WBD', 'MLM');-1.738170889703507;2.738170889703507
('WBD', 'EVRG');-0.4618975140694616;1.4618975140694617
('WBD', 'DE');-1.009340015299695;2.0093400152996947
('WBD', 'KLAC');-9.193044382084324;10.193044382084324
('WBD', 'RTX');-0.3938313162458377;1.3938313162458378
('WBD', 'NVDA');12.8868968150887;-11.8868968150887
('WBD', 'CHRW');-0.8463278499609259;1.846327849960926
('WBD', 'ROP');-0.6814467205698992;1.681446720569899
('WBD', 'ALB');-32.50906959896176;33.50906959896176
('WBD', 'FDX');-1.321961853848204;2.321961853848204
('WBD', 'DG');-0.23333443326847883;1.2333344332684788
('WBD', 'TYL');-2.2440223644468724;3.2440223644468724
('WBD', 'CMS');-0.36313597006206133;1.3631359700620613
('WBD', 'INCY');-0.32677382883682776;1.3267738288368278
('WBD', 'HSIC');-0.524244975133413;1.524244975133413
('WBD', 'AZO');-0.4471853108057903;1.4471853108057904
('WBD', 'HRL');-0.24746106517154506;1.247461065171545
('WBD', 'CME');-0.2023513382736308;1.2023513382736308
('WBD', 'SBAC');-1.430934137313153;2.430934137313153
('WBD', 'FANG');-0.6653727033068588;1.6653727033068588
('WBD', 'VEEV');-1.8744953917455567;2.874495391745557
('WBD', 'RF');-5.008805057519184;6.008805057519184
('WBD', 'AMCR');-0.9992261479550795;1.9992261479550795
('WBD', 'TAP');-0.325216632674948;1.325216632674948
('WBD', 'MAR');-1.080012349665073;2.080012349665073
('WBD', 'MTD');-1.1909832458664396;2.1909832458664398
('WBD', 'CPAY');-2.1214028486749292;3.1214028486749292
('WBD', 'LIN');-0.6989895268828205;1.6989895268828206
('WBD', 'NEM');-0.4969869337623754;1.4969869337623753
('WBD', 'CTVA');-0.5837106908197768;1.583710690819777
('WBD', 'TTD');10.816932852046682;-9.816932852046682
('WBD', 'EL');-2.1845529388359144;3.1845529388359144
('WBD', 'CNP');-0.4590463883064738;1.4590463883064737
('WBD', 'PM');-0.42621843667901166;1.4262184366790116
('WBD', 'CAH');-0.356507345945491;1.356507345945491
('WBD', 'PANW');-1.6895601198240167;2.6895601198240167
('WBD', 'DELL');-1.1372768653555987;2.1372768653555987
('WBD', 'DGX');-0.24816477710966936;1.2481647771096693
('WBD', 'GE');-0.9795533401535278;1.9795533401535277
('WBD', 'ETN');-1.4782137436495106;2.4782137436495106
('WBD', 'NFLX');-2.318500722606967;3.318500722606967
('WBD', 'GWW');-1.2311335510401769;2.231133551040177
('WBD', 'TRGP');-0.7906215289690852;1.7906215289690852
('WBD', 'LII');-2.435785743461425;3.435785743461425
('WBD', 'NTRS');-3.4427330223169883;4.442733022316989
('WBD', 'FICO');-1.1708765880690426;2.1708765880690426
('WBD', 'CVS');-0.421555271471037;1.4215552714710369
('WBD', 'FE');-0.41604011631848925;1.4160401163184893
('WBD', 'TSCO');-0.8079418827065163;1.8079418827065163
('WBD', 'MRNA');-1.236317842262533;2.2363178422625327
('WBD', 'TSLA');6.574653352685001;-5.574653352685001
('WBD', 'MCK');-0.10665948453173939;1.1066594845317395
('WBD', 'AKAM');-0.8455383093619517;1.8455383093619517
('WBD', 'RMD');-0.9861950642082187;1.9861950642082187
('WBD', 'GOOGL');-2.803971875931335;3.803971875931335
('WBD', 'BRO');-0.6922658577050813;1.692265857705081
('WBD', 'ANET');-2.8280750078751042;3.8280750078751042
('WBD', 'META');-17.100948113974734;18.100948113974734
('WBD', 'COR');-0.11998006182057441;1.1199800618205744
('WBD', 'MAA');-1.2053103176038091;2.2053103176038094
('WBD', 'FOXA');-0.7271989839361088;1.7271989839361088
('WBD', 'SRE');-0.6104843845194388;1.6104843845194388
('WBD', 'ORLY');-0.26825877413614874;1.2682587741361488
('WBD', 'SNPS');-1.921165975449162;2.9211659754491617
('WBD', 'GOOG');-3.065388638001239;4.065388638001239
('WBD', 'PFE');-0.31994284608103596;1.3199428460810358
('WBD', 'AVGO');-3.676430418966866;4.676430418966866
('WBD', 'DUK');-0.3107695340294833;1.3107695340294834
('WBD', 'JBL');-1.5557673841739845;2.5557673841739845
('WBD', 'VST');-0.6223172032267662;1.6223172032267663
('WBD', 'RSG');-0.19345629883053983;1.1934562988305397
('WBD', 'IFF');-1.6305491940821422;2.630549194082142
('WBD', 'DASH');-20.363924044147776;21.363924044147776
('WBD', 'J');-0.8800539965740304;1.8800539965740304
('WBD', 'CPT');-1.2223321896452948;2.2223321896452948
('WBD', 'UNH');-0.1725682086307335;1.1725682086307336
('WBD', 'PLTR');3.253584269788805;-2.253584269788805
('WBD', 'GPC');-0.8841544717457922;1.8841544717457923
('WBD', 'WMB');-0.5949399929906017;1.5949399929906019
('WBD', 'MA');-0.8875872211240814;1.8875872211240814
('WBD', 'VICI');-0.7769911756566703;1.7769911756566703
('WBD', 'O');-0.5691206886678154;1.5691206886678155
('WBD', 'MRSH');-0.5940882538595521;1.594088253859552
('WBD', 'TTWO');-1.6169170782266256;2.6169170782266256
('WBD', 'AES');-2.553031624428466;3.553031624428466
('WBD', 'DOC');-1.787638839132881;2.7876388391328812
('WBD', 'TGT');-0.9613487449102903;1.9613487449102904
('WBD', 'AAPL');-1.4210894950896475;2.4210894950896473
('WBD', 'CEG');-0.997045648977965;1.997045648977965
('WBD', 'AEE');-0.39725274671451366;1.3972527467145135
('WBD', 'WMT');-0.2649202212513747;1.2649202212513746
('WBD', 'LITE');-5.017052024722032;6.017052024722032
('WBD', 'NTAP');-1.0974692926830036;2.097469292683004
('WBD', 'BAX');-0.5442918434407248;1.544291843440725
('WBD', 'LMT');-0.20287171898822512;1.2028717189882252
('WBD', 'ARES');-2.9572610219705306;3.9572610219705306
('WBD', 'KEYS');-1.2961918470447522;2.296191847044752
('WBD', 'BMY');-0.298197662892902;1.298197662892902
('WBD', 'WYNN');-1.6193474404203567;2.619347440420357
('WBD', 'MU');-2.540044695046958;3.540044695046958
('WBD', 'BRK-B');-0.6142570174041748;1.6142570174041748
('WBD', 'AEP');-0.43427319970499234;1.4342731997049925
('WBD', 'VRT');-20.9936449718108;21.9936449718108
('WBD', 'JNJ');-0.22231333061373615;1.2223133306137361
('WBD', 'APP');-15.6268230231908;16.626823023190802
('WBD', 'CRM');-1.8177393449748362;2.8177393449748362
('WBD', 'WAT');-1.023876749331055;2.023876749331055
('WBD', 'IEX');-0.7002539469688444;1.7002539469688445
('WBD', 'LRCX');-6.527107699729314;7.527107699729314
('HAL', 'ADI');4.3951228517152945;-3.3951228517152945
('HAL', 'SYK');-6.137238472579053;7.137238472579053
('HAL', 'MRK');-0.34871813343759267;1.3487181334375926
('HAL', 'ETR');-2.0515485071707884;3.0515485071707884
('HAL', 'SBUX');-35.50316158773114;36.50316158773114
('HAL', 'ODFL');3.76115457425453;-2.76115457425453
('HAL', 'GEHC');11.765834318193384;-10.765834318193384
('HAL', 'EXE');-6.79024139126069;7.79024139126069
('HAL', 'ED');-0.6826751953635996;1.6826751953635994
('HAL', 'WEC');-1.1995082375659782;2.1995082375659782
('HAL', 'DD');12.439187626730968;-11.439187626730968
('HAL', 'CMS');-1.074018472423453;2.074018472423453
('HAL', 'BKR');-6.6498293461193825;7.6498293461193825
('HAL', 'KR');-0.3316536513671161;1.3316536513671162
('HAL', 'EOG');-3.653077792207421;4.653077792207421
('HAL', 'CNP');-1.5745629603355888;2.574562960335589
('HAL', 'DGX');-0.6299629069377722;1.6299629069377721
('HAL', 'FE');-1.331663996022643;2.331663996022643
('HAL', 'ABT');-1.5023790609778869;2.5023790609778866
('HAL', 'OMC');-4.041244586347096;5.041244586347096
('HAL', 'CNC');-0.9477194007573192;1.9477194007573193
('HAL', 'YUM');-1.6443139289693556;2.6443139289693556
('HAL', 'FSLR');2.6477282422859756;-1.6477282422859754
('HAL', 'ADP');-7.863320987338268;8.863320987338268
('HAL', 'J');-10.102489351097624;11.102489351097624
('HAL', 'IBKR');-3.113634105414524;4.113634105414524
('HAL', 'SLB');-3.720604329015759;4.720604329015758
('HAL', 'LMT');-0.4877565415190582;1.4877565415190581
('HAL', 'CI');-1.325813285722975;2.325813285722975
('STZ', 'FTV');3.724225215149461;-2.724225215149461
('STZ', 'ORCL');3.679262113867905;-2.679262113867905
('STZ', 'ETR');-5.242237067926198;6.242237067926198
('STZ', 'SBUX');5.652666797315088;-4.652666797315088
('STZ', 'ED');-1.0275371742502235;2.0275371742502233
('STZ', 'INVH');3.0718160291146828;-2.0718160291146828
('STZ', 'AON');-5.415484631061813;6.415484631061813
('STZ', 'FDX');3.614757097826839;-2.614757097826839
('STZ', 'HPE');2.8061108662679035;-1.8061108662679035
('STZ', 'CMCSA');4.4654027293112;-3.4654027293112004
('STZ', 'VEEV');2.7139179510534244;-1.7139179510534241
('STZ', 'TTD');1.5968207811683117;-0.5968207811683117
('STZ', 'FE');-2.489392987756534;3.489392987756534
('STZ', 'CNC');-1.5497884243535942;2.549788424353594
('STZ', 'CINF');4.440228147262957;-3.440228147262957
('STZ', 'SRE');-11.571301482871025;12.571301482871025
('STZ', 'EQT');3.7678635020579954;-2.7678635020579954
('STZ', 'ON');1.7368129428861774;-0.7368129428861773
('STZ', 'IBKR');-17.34515697051131;18.34515697051131
('STZ', 'STE');5.5604995030596385;-4.5604995030596385
('STZ', 'LMT');-0.6935672223566698;1.6935672223566698
('STZ', 'SWK');1.9878763425966084;-0.9878763425966084
('STZ', 'JNJ');-0.7909542849312852;1.7909542849312852
('BG', 'XEL');-2.0564175071946678;3.0564175071946678
('BG', 'MRK');-0.47765614099212494;1.477656140992125
('BG', 'ETR');-5.270539148292688;6.270539148292688
('BG', 'EBAY');2.835470237392302;-1.8354702373923022
('BG', 'SBUX');5.630132520406078;-4.630132520406078
('BG', 'DPZ');-8.893031647055535;9.893031647055535
('BG', 'ODFL');2.4224397019367916;-1.4224397019367916
('BG', 'EXE');12.143286067090902;-11.143286067090902
('BG', 'ED');-1.0293325178446404;2.0293325178446406
('BG', 'EMR');5.285925339330721;-4.285925339330721
('BG', 'WEC');-2.1428216563193687;3.1428216563193687
('BG', 'DD');3.781489282134359;-2.781489282134359
('BG', 'ZTS');4.369800300301641;-3.3698003003016415
('BG', 'CMS');-1.8362557416129213;2.8362557416129213
('BG', 'HOOD');1.8152063643576082;-0.8152063643576081
('BG', 'CMCSA');4.452130476223307;-3.452130476223307
('BG', 'BKR');12.521477608014672;-11.521477608014672
('BG', 'VEEV');2.709922461953083;-1.709922461953083
('BG', 'EOG');-53.166222598028256;54.166222598028256
('BG', 'CNP');-3.2484336931641726;4.248433693164173
('BG', 'TRGP');14.688067529873235;-13.688067529873235
('BG', 'FE');-2.4968879940721074;3.4968879940721074
('BG', 'ABT');-3.0098040628472447;4.009804062847245
('BG', 'OMC');450.073399641928;-449.073399641928
('BG', 'TSLA');1.5358365215540877;-0.5358365215540876
('BG', 'COP');-5.0205488869282355;6.0205488869282355
('BG', 'PAYX');5.735026048983215;-4.735026048983215
('BG', 'SRE');-11.697806495036927;12.697806495036927
('BG', 'FSLR');1.9910960292101618;-0.9910960292101618
('BG', 'ADP');10.160012820708157;-9.160012820708157
('BG', 'CARR');2.59238330285168;-1.59238330285168
('BG', 'J');8.266459658052813;-7.266459658052813
('BG', 'IBKR');-17.623276278341;18.623276278341
('BG', 'SLB');-67.40785344022088;68.40785344022088
('BG', 'LMT');-0.6945791448203256;1.6945791448203256
('BG', 'WYNN');2.990184896701188;-1.9901848967011881
('BG', 'AEP');-2.785716587091677;3.785716587091677
('BG', 'CI');-2.48047165733053;3.48047165733053
('ADI', 'SYK');-1.9783482490879545;2.9783482490879543
('ADI', 'GNRC');2.3970809308383085;-1.3970809308383088
('ADI', 'GEHC');-5.419619685951675;6.419619685951675
('ADI', 'DXCM');-2.7428345363974307;3.7428345363974307
('ADI', 'EXE');-2.0610597219137623;3.0610597219137623
('ADI', 'ED');-0.45645103144885835;1.4564510314488583
('ADI', 'IDXX');5.329297437967191;-4.329297437967191
('ADI', 'CMS');-0.6667270861689496;1.6667270861689496
('ADI', 'XOM');-0.7783824329621264;1.7783824329621263
('ADI', 'PCG');-0.7375178475730263;1.7375178475730264
('ADI', 'KR');-0.23821834814424303;1.238218348144243
('ADI', 'CNP');-0.895496824524385;1.895496824524385
('ADI', 'PM');-0.814042764755718;1.814042764755718
('ADI', 'MPWR');2.515480465176689;-1.515480465176689
('ADI', 'HON');-2.5367583976801096;3.5367583976801096
('ADI', 'OTIS');-2.7596520562785023;3.7596520562785023
('ADI', 'LMT');-0.3391427980956267;1.3391427980956268
('ADI', 'CRL');17.952243882812017;-16.952243882812017
('ADI', 'DOV');-12.639726015605538;13.639726015605538
('F', 'GNRC');2.8929848026628564;-1.8929848026628566
('F', 'EBAY');-5.674727025255454;6.674727025255454
('F', 'EG');-0.5503941544727803;1.5503941544727804
('F', 'FTNT');-5.197650363377435;6.197650363377435
('F', 'DE');-2.047432024385354;3.047432024385354
('F', 'AZO');-0.704419264780809;1.704419264780809
('F', 'PNW');-0.6538435060808266;1.6538435060808265
('F', 'ROK');-10.1686512601653;11.1686512601653
('F', 'CNP');-0.7265284366037859;1.7265284366037859
('F', 'PM');-0.6658425458404067;1.6658425458404067
('F', 'EQR');-2.3300760680201207;3.3300760680201207
('F', 'BAX');-0.8918062484270556;1.8918062484270557
('F', 'JNJ');-0.3214614135011293;1.3214614135011293
('ADBE', 'CASY');-0.3132742805042438;1.3132742805042437
('ADBE', 'EBAY');-2.5625083490256007;3.5625083490256007
('ADBE', 'SBUX');-1.3051195964750877;2.305119596475088
('ADBE', 'AMZN');-12.392786769788508;13.392786769788508
('ADBE', 'KMI');-0.693715757030123;1.6937157570301231
('ADBE', 'WELL');-1.30706789982351;2.30706789982351
('ADBE', 'ED');-0.3092005980583887;1.3092005980583885
('ADBE', 'FIX');-2.6334012543796788;3.6334012543796788
('ADBE', 'WEC');-0.465129609545821;1.465129609545821
('ADBE', 'AWK');-0.9033584967454604;1.9033584967454604
('ADBE', 'AMAT');-32.753454221630456;33.753454221630456
('ADBE', 'CHRW');-1.0777211782281622;2.077721178228162
('ADBE', 'HD');-1.6346007119023847;2.6346007119023844
('ADBE', 'FDX');-1.8109481554246907;2.8109481554246907
('ADBE', 'XOM');-0.492181596228234;1.492181596228234
('ADBE', 'NEM');-0.6017387565661316;1.6017387565661316
('ADBE', 'CTVA');-0.715478018755517;1.715478018755517
('ADBE', 'CNP');-0.5528480356940304;1.5528480356940302
('ADBE', 'GE');-1.2724755044451335;2.2724755044451337
('ADBE', 'ETN');-2.0766882627873233;3.0766882627873233
('ADBE', 'TRGP');-0.9985471294020962;1.9985471294020962
('ADBE', 'FE');-0.4980540466788494;1.4980540466788494
('ADBE', 'ABT');-0.5372781495904292;1.5372781495904293
('ADBE', 'TSCO');-1.023024990768333;2.023024990768333
('ADBE', 'PH');-2.8939785113018113;3.8939785113018113
('ADBE', 'MRNA');-1.6708292639736537;2.670829263973654
('ADBE', 'CNC');-0.39519138248968044;1.3951913824896804
('ADBE', 'MCK');-0.12241298597548067;1.1224129859754806
('ADBE', 'FOXA');-0.9099687979053542;1.9099687979053541
('ADBE', 'CINF');-1.5093040844848769;2.5093040844848766
('ADBE', 'PFE');-0.37795686615282315;1.3779568661528232
('ADBE', 'FSLR');-14.485429788495317;15.485429788495317
('ADBE', 'JBL');-2.21368764258988;3.21368764258988
('ADBE', 'DASH');13.718882120022643;-12.718882120022643
('ADBE', 'UNH');-0.1998140143289778;1.199814014328978
('ADBE', 'GPC');-1.1322320726729254;2.1322320726729256
('ADBE', 'WMB');-0.7304113404620114;1.7304113404620114
('ADBE', 'AES');-4.350588746731101;5.350588746731101
('ADBE', 'CEG');-1.298630195372542;2.2986301953725423
('ADBE', 'AEE');-0.4743225687878496;1.4743225687878496
('ADBE', 'NTAP');-1.4515078855097845;2.4515078855097845
('ADBE', 'ARES');-5.4782628271910365;6.4782628271910365
('ADBE', 'WYNN');-2.328653276196877;3.328653276196877
('ADBE', 'CI');-0.4966459429931496;1.4966459429931496
('STLD', 'MET');-3.641495111144943;4.641495111144943
('STLD', 'MRK');-0.22497235189857553;1.2249723518985756
('STLD', 'ETR');-0.9140272990039702;1.9140272990039702
('STLD', 'PG');-0.3889207506308721;1.388920750630872
('STLD', 'KMI');-0.9990807714688921;1.999080771468892
('STLD', 'GL');-0.7933553132177922;1.7933553132177922
('STLD', 'IP');-1.7057382974896014;2.705738297489601
('STLD', 'VRSN');-1.4015942753753943;2.4015942753753943
('STLD', 'NDAQ');-1.7744231449360104;2.7744231449360104
('STLD', 'PNC');94.6429597953553;-93.6429597953553
('STLD', 'AON');-0.9230820809607926;1.9230820809607927
('STLD', 'SCHW');-38.047999525812585;39.047999525812585
('STLD', 'FRT');-2.8306021694803754;3.8306021694803754
('STLD', 'PNW');-0.6895817838009524;1.6895817838009524
('STLD', 'FIS');-7.4850685665266585;8.485068566526659
('STLD', 'VEEV');-9.041381396302437;10.041381396302437
('STLD', 'KR');-0.21492834255737384;1.2149283425573738
('STLD', 'USB');4.853277472356767;-3.8532774723567678
('STLD', 'TTD');2.917868625753918;-1.9178686257539177
('STLD', 'PM');-0.7025152676052198;1.7025152676052198
('STLD', 'FITB');5.8841540215942585;-4.8841540215942585
('STLD', 'NTRS');15.291791725526274;-14.291791725526274
('STLD', 'CVS');-0.6933596049468229;1.693359604946823
('STLD', 'CNC');-0.5281715761300725;1.5281715761300725
('STLD', 'MTB');-300.5517108072961;301.5517108072961
('STLD', 'CINF');-2.758362678086146;3.758362678086146
('STLD', 'LHX');-0.8056174716738945;1.8056174716738944
('STLD', 'DUK');-0.48668777026536286;1.486687770265363
('STLD', 'STT');-18.398327020363713;19.398327020363713
('STLD', 'TFC');4.338178010678614;-3.3381780106786136
('STLD', 'HBAN');11.211527173569776;-10.211527173569776
('STLD', 'KEY');2.7614829095014475;-1.7614829095014473
('STLD', 'CI');-0.680414255290691;1.6804142552906909
('STLD', 'WAT');-2.3170287367181968;3.3170287367181968
('SMCI', 'TSN');-0.3904096693833901;1.39040966938339
('SMCI', 'ORCL');-1.0869608885064324;2.0869608885064324
('SMCI', 'ETR');-0.4673846613892473;1.4673846613892472
('SMCI', 'EBAY');-1.4120052834791215;2.4120052834791212
('SMCI', 'SBUX');-0.8545740295290749;1.8545740295290747
('SMCI', 'PSKY');-10.688373335076248;11.688373335076248
('SMCI', 'PNR');-1.9985451437670487;2.9985451437670485
('SMCI', 'EXPD');-0.9947145661892715;1.9947145661892716
('SMCI', 'VRSK');-0.47887363208151007;1.47887363208151
('SMCI', 'ED');-0.23795013159394868;1.2379501315939485
('SMCI', 'INVH');-1.2848727160243225;2.2848727160243225
('SMCI', 'WEC');-0.3483861630071291;1.3483861630071292
('SMCI', 'AMAT');-3.7561569394767766;4.756156939476777
('SMCI', 'NVDA');-636.1704871178039;637.1704871178039
('SMCI', 'AON');-0.4709261539543271;1.470926153954327
('SMCI', 'FDX');-1.1022825694856013;2.1022825694856015
('SMCI', 'XOM');-0.36694780223644896;1.366947802236449
('SMCI', 'CMCSA');-0.9558792816464695;1.9558792816464694
('SMCI', 'VEEV');-1.5035427405296504;2.5035427405296504
('SMCI', 'NEM');-0.4404011265712506;1.4404011265712506
('SMCI', 'TTD');68.71871819558469;-67.71871819558469
('SMCI', 'CNP');-0.40795764076096236;1.4079576407609622
('SMCI', 'DIS');-1.1562817721195475;2.1562817721195473
('SMCI', 'GE');-0.8372924650237545;1.8372924650237545
('SMCI', 'FE');-0.37095456715066544;1.3709545671506653
('SMCI', 'ABT');-0.39751288944305324;1.3975128894430533
('SMCI', 'TSCO');-0.6994099889904527;1.6994099889904526
('SMCI', 'TSLA');12.60658490104235;-11.60658490104235
('SMCI', 'GOOGL');-2.113817949299008;3.113817949299008
('SMCI', 'BRO');-0.6044681637319194;1.6044681637319194
('SMCI', 'META');-6.696769879043039;7.696769879043039
('SMCI', 'FOXA');-0.6333127930668715;1.6333127930668716
('SMCI', 'CINF');-0.9589478819308409;1.958947881930841
('SMCI', 'SRE');-0.5363460704496688;1.5363460704496688
('SMCI', 'ORLY');-0.24192409205170043;1.2419240920517005
('SMCI', 'GOOG');-2.2724528296298785;3.2724528296298785
('SMCI', 'EQT');-1.0674095915011825;2.0674095915011828
('SMCI', 'TTWO');-1.3203515740556862;2.320351574055686
('SMCI', 'AAPL');-1.1765904128974043;2.1765904128974043
('SMCI', 'STE');-0.8602577649819526;1.8602577649819525
('SMCI', 'WMT');-0.2389750370994025;1.2389750370994024
('SMCI', 'WYNN');-1.3221109664119661;2.3221109664119663
('SMCI', 'SWK');-3.2230513306592905;4.22305133065929
('SMCI', 'BRK-B');-0.539507067520634;1.539507067520634
('SMCI', 'DOV');-1.3166962786247682;2.3166962786247685
('CPRT', 'SYK');-3.8506614605833174;4.850661460583318
('CPRT', 'EBAY');8.106094913716182;-7.1060949137161815
('CPRT', 'SBUX');-8.794350775532978;9.794350775532978
('CPRT', 'PSKY');2.27895722742547;-1.27895722742547
('CPRT', 'AMZN');3.139173566047054;-2.139173566047054
('CPRT', 'APTV');5.047153662289265;-4.047153662289265
('CPRT', 'WELL');-8.850404404496144;9.850404404496144
('CPRT', 'EXPD');-34.35841492628353;35.35841492628353
('CPRT', 'MOS');34.10681169244262;-33.10681169244262
('CPRT', 'PYPL');2.9595702161412176;-1.9595702161412176
('CPRT', 'MSFT');9.008669738839332;-8.008669738839332
('CPRT', 'CHRW');-4.637082577062665;5.637082577062665
('CPRT', 'TYL');5.142883647109975;-4.142883647109975
('CPRT', 'SO');-0.9302485009745256;1.9302485009745256
('CPRT', 'XOM');-1.0968240397839515;2.0968240397839515
('CPRT', 'CVX');-1.186581552338742;2.1865815523387417
('CPRT', 'PCG');-1.0295628924569955;2.0295628924569953
('CPRT', 'BSX');-1.0511951348516233;2.0511951348516235
('CPRT', 'LIN');-2.8213609125376724;3.8213609125376724
('CPRT', 'CTVA');-1.9535794496610066;2.9535794496610066
('CPRT', 'CNP');-1.296788161977986;2.296788161977986
('CPRT', 'PM');-1.1565610595643432;2.156561059564343
